t,stock_SPYUS_o,delta-1,Stochastic (0)-1,Stochastic (1)-1,Stochastic (2)-1,Stochastic (3)-1,Stochastic (4)-1,Stochastic (5)-1,Stochastic (6)-1,Stochastic (7)-1,Stochastic (8)-1,Stochastic (9)-1,Stochastic (10)-1,Stochastic (11)-1,Stochastic (12)-1,Stochastic (13)-1,Stochastic (14)-1,Stochastic (15)-1,Stochastic (16)-1,Stochastic (17)-1,Stochastic (18)-1,Stochastic (19)-1,RSI (0)-1,RSI (1)-1,RSI (2)-1,RSI (3)-1,RSI (4)-1,RSI (5)-1,RSI (6)-1,RSI (7)-1,RSI (8)-1,RSI (9)-1,RSI (10)-1,RSI (11)-1,RSI (12)-1,RSI (13)-1,RSI (14)-1,RSI (15)-1,RSI (16)-1,RSI (17)-1,RSI (18)-1,RSI (19)-1,divide,o
1569618000,238.81,0.04461073509475,0.13561755378420348,0.13561755378420348,0.69311001981826,0.8270679270357801,0.8355319352793609,0.8552183174544539,0.8744192055588196,0.8837223044539184,0.8837223044539184,0.8837223044539184,0.8837223044539184,0.8837223044539184,0.8837223044539184,0.8837223044539184,0.8837223044539184,0.8837223044539184,0.7491970021413294,0.7491970021413294,0.7245019131811632,0.7245019131811632,0.5748525727012728,0.5644312412074226,0.8827994097120797,0.7665319033613833,0.786174707596565,0.8052899191724123,0.7136418485168661,0.6335579467978933,0.5955061961812771,0.09988010892022303,0.059052617472252766,0.02576853878093477,0.10101518495703066,0.07866471440081613,0.06481031631853518,-0.013958486110187684,-0.019382991533377858,-0.025607326688551812,-0.0006199695800370719,0.024486970022236543,0.013167521332459029,238.81
1569621600,240.94,0.03059269556996469,,,-0.5203922889976698,0.5454140141041395,0.5454227835186432,0.5833757334899763,0.6660394086032577,0.6943411944269549,0.6943411944269549,0.6943411944269549,0.6943411944269549,0.6943411944269549,0.6943411944269549,0.6943411944269549,0.6943411944269549,0.6943411944269549,0.5754489413026056,0.5733404710920815,0.5511281171658595,0.5511281171658595,0.23892959541255632,0.2206472318801891,0.7009328433038602,0.6500081334010595,0.6841868541999938,0.7055744110283595,0.6921540341935781,0.5844026994068345,0.5634755064649364,0.1623938626028396,0.033705390550565095,0.011044898373479661,0.06308788306688395,0.06479045624953184,0.053581762930543064,-0.01859718308226288,-0.04148859579876263,-0.039470482580049704,-0.029427612593390107,0.005154846341895114,0.004070517862318415,240.94
1569625200,240.09,0.017513359767519887,,,,0.3366385870147772,0.3366385870147772,0.380720736224317,0.4809932767500382,0.553962806933602,0.553962806933602,0.553962806933602,0.553962806933602,0.553962806933602,0.553962806933602,0.553962806933602,0.553962806933602,0.553962806933602,0.4517301736905943,0.4429871520342652,0.4226151207283346,0.4226151207283346,-0.06913471895319678,-0.1437775116792811,0.36483362098241745,0.5094494908542091,0.5281927154737849,0.5587934421032077,0.5596512717355286,0.5148021741412796,0.48472315089557894,0.23388164197803896,-0.007971611684038926,-0.010673670035536542,0.013587973763670158,0.03860916289767857,0.014705482425438232,-0.026217332580522612,-0.07274864839948336,-0.06466133726910972,-0.06213048018174239,-0.025939088715941194,-0.0027792356634796754,240.09
1569628800,242.13,0.0036096839456263297,-0.5708903379238466,-0.5708903379238466,-0.5708903379238466,0.4709139586008857,0.4789659828950017,0.5135900940290936,0.5923486765645598,0.6496622415286613,0.6496622415286613,0.6496622415286613,0.6496622415286613,0.6496622415286613,0.6496622415286613,0.6496622415286613,0.6496622415286613,0.6496622415286613,0.5840022142264116,0.5318522483940094,0.5298048650093632,0.5102256234331781,-0.24751788773555805,-0.3220115321724615,-0.04293089955013518,0.4228130090144817,0.41426737916759016,0.4385150639764186,0.48041818287299076,0.47592812265019835,0.42193014295525133,0.28646169899365415,-0.04090157614281009,-0.0327364250315314,-0.036369863380228185,0.019119356375699503,-0.007585257805180823,-0.038068093044395845,-0.09250466543327018,-0.08659357139153456,-0.09084150486112963,-0.04713141810414567,0.0016686072238521362,242.13
1569632400,242.25,-0.012127709272903076,-0.19055944055944007,-0.4015729712612812,-0.4015729712612812,0.4175895590525891,0.5351252866911098,0.5660174611147086,0.6255488277574388,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.6874231630104439,0.5669164882227011,0.5669164882227011,0.5447948278137011,-0.3622889842632211,-0.18592861370595404,-0.05525932002551537,0.4821926500741518,0.42436286811847146,0.45041879983621524,0.4596360776611814,0.4960423270802081,0.4341284152686453,0.3650635810045144,-0.02092410287908919,-0.010948373694114832,-0.03145734691812263,0.0359888777941173,0.010192917960601733,-0.004449855847065698,-0.07511551655582893,-0.07002601294658661,-0.07998248659345153,-0.04342561936674183,0.0033348792910690133,242.25
1569636000,242.47,-0.029814051624015292,1,-0.0939582135079029,-0.0939582135079029,0.35608564831545997,0.6371551668703037,0.6549142881605801,0.6962201138111341,0.7365072792903335,0.7560269745575019,0.7560269745575019,0.7560269745575019,0.7560269745575019,0.7560269745575019,0.7560269745575019,0.7560269745575019,0.7560269745575019,0.7560269745575019,0.630620985010709,0.630620985010709,0.6075999472225933,-0.5393928541228294,-0.12610616699835586,-0.0861988084627292,0.4864989611386894,0.42278010982594316,0.4667003934525302,0.5181603052137884,0.4913733926028443,0.4383445064961109,0.41303668040899244,0.025300971301966513,-0.00758853942218618,-0.03494982509055422,0.0369955257292951,0.018608436920299676,0.00721735122925482,-0.06066753747281595,-0.0648597576306994,-0.07005440835007148,-0.04582048718278142,0.006455761161175959,242.47
1569639600,242.06,-0.04870745909420293,0.9800285306704644,-0.10300570638300532,-0.10300570638300532,-0.10300570638300532,0.6341542880415032,0.6341613455681143,0.6647054547883411,0.7312322550268602,0.7540092153943525,0.7540092153943525,0.7540092153943525,0.7540092153943525,0.7540092153943525,0.7540092153943525,0.7540092153943525,0.7540092153943525,0.7540092153943525,0.6309300455641955,0.6287473233404728,0.6057527378282137,-0.24010840108401166,-0.024763405057699694,-0.01291308122602619,0.43715484197364995,0.44132185616948694,0.4849559672599264,0.5215649796879183,0.5397579772011651,0.4599829551124057,0.44537238101762777,0.11669015601440114,0.0060716985549347235,-0.013615477707209944,0.0352204942426706,0.03770306930912448,0.027936276551437267,-0.0367231914049988,-0.05731671393387794,-0.0553034891240739,-0.045645944353670864,0.006225501527285723,242.06
1569844800,243.05,-0.06740738344672081,1,0.0003942121895543771,0.0003942121895543771,0.0003942121895543771,0.6684500460849281,0.6684500460849281,0.6904824318294178,0.7405989377634021,0.7770693201160521,0.7770693201160521,0.7770693201160521,0.7770693201160521,0.7770693201160521,0.7770693201160521,0.7770693201160521,0.7770693201160521,0.7770693201160521,0.6601588797630296,0.650160599571735,0.6268637023354033,0.1732217573221686,0.021360096989092137,-0.03756953167055177,0.32315779127883837,0.4578088410316019,0.4781380464308418,0.5090867507988559,0.5168124057241805,0.4809375502964308,0.4548756609047495,0.2289718233541047,0.0038892303377482396,0.0011970367937559345,0.02320257649602664,0.046420070562392945,0.023703729038350385,-0.015413168104170705,-0.06002754255809917,-0.05246616591026898,-0.050349598794959594,0.007169754528712538,243.05
1569848400,242.37,-0.08416668725021736,0.9356913183279758,-0.012530777632015488,-0.012530777632015488,-0.012530777632015488,0.6589730753324803,0.6641630763294999,0.6864803427389128,0.7372448594557361,0.7741868070258393,0.7741868070258393,0.7741868070258393,0.7741868070258393,0.7741868070258393,0.7741868070258393,0.7741868070258393,0.7741868070258393,0.7741868070258393,0.7035704400775002,0.6474839400428272,0.6452820101577146,0.9822335025380653,0.0489391969407289,-0.03466863495045491,0.14319550621858124,0.4795139005008693,0.46809564930832326,0.4868317481511246,0.5170812031664651,0.5093634716497943,0.45718245939571567,0.3261843402710105,0.003288655126409301,0.010494919563813987,0.004845211015204409,0.0560351075514125,0.029397066172795583,-0.001371119763020845,-0.05596292035833483,-0.05052826031010005,-0.05525610552611537,0.006892450651565185,242.37
1569852000,242.5,-0.09725416292226896,1,0.41258741258739073,0.044339177582887856,0.044339177582887856,0.6028841505988511,0.6830257432533822,0.7040895347371334,0.7446809245341337,0.786869864622773,0.786869864622773,0.786869864622773,0.786869864622773,0.786869864622773,0.786869864622773,0.786869864622773,0.786869864622773,0.786869864622773,0.786869864622773,0.6592612419700206,0.6592612419700206,0.9270386266094328,-0.14282896539128487,-0.04084235968131433,0.05984831720614148,0.5093948925482565,0.4531948885721564,0.4758879610666338,0.4812462297996669,0.5129135607087745,0.45256969990863705,0.3848768105799536,0.003288655126409301,0.012730544748134953,-0.0082445080787239,0.056189231710770615,0.030471973852957968,0.0157013375522963,-0.05494348854868791,-0.050121513579832744,-0.06015779592650561,0.007370548961425116,242.5
1569855600,242.52,-0.10529786435793653,0.07017543859635866,0.8688118811881085,-0.02416326847144068,-0.02416326847144068,0.39716762588012444,0.6603048035496106,0.6769308862292289,0.7156013846841296,0.753318213869332,0.7715925452446455,0.7715925452446455,0.7715925452446455,0.7715925452446455,0.7715925452446455,0.7715925452446455,0.7715925452446455,0.7715925452446455,0.7715925452446455,0.6450749464668077,0.6450749464668077,0.9102902374670072,-0.3094471810796935,-0.016225046996687698,0.01345745859852121,0.5076504912670246,0.44582825009293603,0.4859790792772021,0.533334558568274,0.5049289052588108,0.4527015204028737,0.4276652474782572,0.04434592318445607,0.011284391624809764,-0.016185179404071715,0.053149070208506455,0.034648817620964945,0.023158998856069646,-0.044663708801316315,-0.04904339698704052,-0.05432278999817075,0.006512833555589897,242.52
1569859200,243.07,-0.10753856773635562,1,1,0.06631166027956015,0.06631166027956015,0.06631166027956015,0.6903135918376111,0.6903195659955563,0.7161749885568705,0.7724895636331006,0.7917701368761352,0.7917701368761352,0.7917701368761352,0.7917701368761352,0.7917701368761352,0.7917701368761352,0.7917701368761352,0.7917701368761352,0.7917701368761352,0.6660412757973746,0.6638115631691646,0.2783505154638486,-0.1907797940166831,-0.008178874812452275,0.0018259027785008097,0.4326082882117088,0.43740094301014354,0.48037708172922233,0.5166886453549195,0.5353406721286649,0.4571459856012716,0.4428305382842508,0.1185975368709129,0.008930726787957033,-0.010631898434398046,0.03754772409478413,0.039930272298695835,0.03021460596169323,-0.0340353527935815,-0.05452740205413664,-0.05255772441596829,0.00733984809570333,243.07
1569862800,242.8308,-0.1039332049599011,1,1,0.10906752660931374,0.10906752660931374,0.10906752660931374,0.7044948877885675,0.7044948877885675,0.7241319969023836,0.768800028174258,0.8013054901785577,0.8013054901785577,0.8013054901785577,0.8013054901785577,0.8013054901785577,0.8013054901785577,0.8013054901785577,0.8013054901785577,0.8013054901785577,0.6828005924330158,0.6726659528907915,0.5097276264591186,0.2327823691459947,0.0576624939260022,-0.0007845762765049669,0.33149488282486383,0.4594689419897151,0.47906783912116535,0.5091040398717706,0.5166474275452295,0.4815385840101274,0.4559831685330773,0.23377538113308005,0.01091152267597928,0.008160099054949521,0.02942396966847305,0.05213044216398455,0.029565610783281793,-0.009365452503712568,-0.053760081085269085,-0.04633541632455751,0.00771402738636857,242.8308
1569866400,242.95,-0.09507936595070987,1,1,0.16464498284207219,0.16464498284207219,0.16464498284207219,0.7186470191324055,0.7229288577369111,0.7413409799915578,0.783222564897224,0.8137002964664728,0.8137002964664728,0.8137002964664728,0.8137002964664728,0.8137002964664728,0.8137002964664728,0.8137002964664728,0.8137002964664728,0.8137002964664728,0.7415112095211751,0.6841755888650964,0.4002284843868753,0.859730682911179,0.07015289623235499,-0.010541882328085839,0.1550623035843801,0.4774278550513389,0.4664231367497931,0.4848275208700099,0.5148486397310956,0.507475322459241,0.4562429032040227,0.32729443517890044,0.0078072591036810746,0.01487082626509384,0.00906477933937433,0.059516713195195914,0.03305443691310317,0.0024431285427395366,-0.0518649080181679,-0.04650948621045958,0.008271251125745716,242.95
1569870000,241.52,-0.08198289543227588,,-0.49700598802395557,0.3043356643356554,-0.03569235939226767,-0.03569235939226767,0.5696277995595944,0.6564808265277731,0.6793085990887284,0.7232993029909094,0.769021343568179,0.769021343568179,0.769021343568179,0.769021343568179,0.769021343568179,0.769021343568179,0.769021343568179,0.769021343568179,0.769021343568179,0.769021343568179,0.6426873661670249,0.5639295705117473,0.8025610650420103,-0.08519439216593738,-0.002336424118599578,0.08888572918147886,0.5110806476841103,0.4564117395388443,0.4782755181500351,0.48319337500436244,0.5139344167828783,0.4547013770000219,0.3881102750040304,0.010660106601064756,0.019894538840011577,-0.0011064933092052032,0.062123352414727995,0.03655658274687679,0.021818846194808117,-0.04851300368382805,-0.04379307347744288,0.006239795143908452,241.52
1569873600,237.9853,-0.06574363725039234,,,-0.41951879966263195,-0.6619727411964702,-0.6619727411964702,0.021746820901608954,0.44875570702849266,0.4757358742118418,0.5384888710230309,0.599694290041549,0.62934917178193,0.62934917178193,0.62934917178193,0.62934917178193,0.62934917178193,0.62934917178193,0.62934917178193,0.62934917178193,0.62934917178193,0.5129898286937924,-0.1748757342973094,0.3861515796365955,-0.29207900942966347,-0.030523315007124685,-0.002635262319611198,0.4772431304111524,0.419572265853668,0.46019337448841013,0.5086242574979429,0.48498088114153237,0.43535826396162713,0.4115477565586858,0.04002533728309876,0.00777574678148496,-0.019074732510457437,0.04927550972431893,0.031185727982852463,0.01994600420089543,-0.04663840460096569,-0.050921667339764554,-0.00024419711503152655,237.9853
1569877200,239.8,-0.04726439265121485,,,,,,,0.31371615973249733,0.3137293988283987,0.3710265814603637,0.4958230911802297,0.5385500094402327,0.5385500094402327,0.5385500094402327,0.5385500094402327,0.5385500094402327,0.5385500094402327,0.5385500094402327,0.5385500094402327,0.5385500094402327,0.4305896542481935,-0.6281201074296888,-0.448608147974239,-0.31241967974566764,-0.12062520923037767,-0.10531135332893082,0.32240377901441186,0.34280390138284456,0.389083117294275,0.43071804023640814,0.46082273439875965,0.39258392100056483,0.3806595202750005,0.08454603024239993,-0.017053481174820417,-0.03516993668693158,0.012707350009524276,0.01579653812427173,0.00682047526667473,-0.05387370684103854,-0.07320125527884647,-0.004490612678648844,239.8
1569880800,239.62,-0.02707896210355898,,,,,,,0.2322637343793592,0.2322637343793592,0.28328187313778264,0.39933153219328554,0.48378226072619435,0.48378226072619435,0.48378226072619435,0.48378226072619435,0.48378226072619435,0.48378226072619435,0.48378226072619435,0.48378226072619435,0.48378226072619435,0.3861666891073148,-0.852362147424387,-0.5805006096471854,-0.2177005836552417,-0.1513171820792819,-0.18158352817575973,0.15158548183755438,0.310374640087252,0.3385036318769312,0.37619267284698643,0.3997233817042465,0.3784922911558757,0.3579816224379826,0.16403754634264534,-0.034614138852603005,-0.036631799680909904,-0.013588735231461535,0.009529676444338886,-0.011122615567185523,-0.04657919388144505,-0.08750090699685031,-0.00699600560519877,239.62
1569884400,240.3,-0.005350814091968914,-0.5321711889242537,-0.595526626184958,-0.595526626184958,-0.7414984979283659,-0.7414984979283659,-0.7414984979283659,0.32116318046275305,0.3314942233082605,0.3759182293157084,0.47696838278083664,0.5505037912253454,0.5505037912253454,0.5505037912253454,0.5505037912253454,0.5505037912253454,0.5505037912253454,0.5505037912253454,0.5505037912253454,0.5505037912253454,0.48879047882646365,-0.9275819965475077,-0.727996680094158,-0.11139579892296902,-0.1837612881934163,-0.22947118719028514,-0.06901016931428838,0.29551676429896423,0.29597196095208633,0.32142964997170287,0.37424824573571835,0.379629817174127,0.3382037426636808,0.22925334407014697,-0.04874563248358077,-0.04137649945899147,-0.04422607130041234,0.006127207067535778,-0.01767462625905092,-0.04494452889787626,-0.09418487821731247,-0.0036177562107477432,240.3
1569888000,240.87,0.017965867952199233,0.3404752475247421,-0.4085535800096102,-0.4085535800096102,-0.512104766229182,-0.6220028366259778,-0.6220028366259778,0.21994199473656395,0.37736479969134273,0.41874058258411306,0.4984745911956232,0.5813466812906192,0.5813466812906192,0.5813466812906192,0.5813466812906192,0.5813466812906192,0.5813466812906192,0.5813466812906192,0.5813466812906192,0.5813466812906192,0.5813466812906192,-0.6635659365416162,-0.47927861157432805,-0.1649800968778543,-0.26786095458874815,-0.17751866641508318,-0.09614319259732995,0.3361472683725628,0.29824583010045846,0.3263169704167672,0.34830323453130463,0.394124658745725,0.3453729544769899,0.29057226915960976,-0.03604575999162374,-0.026944055971919068,-0.04480322132208403,0.017091596526483066,-0.005906299641566859,-0.018902466932124495,-0.08268012802501001,-0.0020065012000714433,240.87
1569891600,241,0.04286456669501604,1,-0.16741077279279437,-0.16741077279279437,-0.16741077279279437,-0.46788693700232953,-0.46788693700232953,0.00004184275493801515,0.43652498231625536,0.4641037715655687,0.5282490995784619,0.5908125129389756,0.6211253619355532,0.6211253619355532,0.6211253619355532,0.6211253619355532,0.6211253619355532,0.6211253619355532,0.6211253619355532,0.6211253619355532,0.6211253619355532,-0.49026370084787974,-0.4238749182569356,-0.17854543690262892,-0.3567219862998562,-0.14666661593891261,-0.12098351188452994,0.33872374465406163,0.2949898130047126,0.33885629032630327,0.39303284902415103,0.38828964421589784,0.34842835967820585,0.3293219041472577,0.003524477496210432,-0.025106091881337167,-0.04919696307435795,0.01695860116797898,0.0007472317262289252,-0.009320169281709978,-0.0705134024094507,0.0000235180082260475,241
1569895200,241,0.06901726926847118,1,-0.04509195753791173,-0.04509195753791173,-0.04509195753791173,-0.38971220530918993,-0.38971220530918993,-0.38971220530918993,0.4665337706042485,0.4665440616968788,0.5110826478914192,0.6080902117822686,0.6413029535670376,0.6413029535670376,0.6413029535670376,0.6413029535670376,0.6413029535670376,0.6413029535670376,0.6413029535670376,0.6413029535670376,0.6413029535670376,-0.029068641935057205,-0.2953992416954253,-0.23864157870582925,-0.2393526181655773,-0.10371139997214218,-0.09195082148685296,0.2820256507199286,0.3056769447360521,0.3500737597712713,0.39128246268069966,0.42452844431159287,0.36341491608188736,0.35295398301301484,0.07842237061769608,-0.017636039567962447,-0.03488136749764381,0.010846557965095593,0.013859166232560005,0.0052949558031871735,-0.0528803467906197,0.001111173516677253,241
1569898800,241,0.09559185598484987,1,-0.022375606133420267,-0.022375606133420267,-0.022375606133420267,-0.3751940408518841,-0.3751940408518841,-0.3751940408518841,0.4721068312863077,0.4721068312863077,0.5071867514842772,0.586982151272287,0.6450502205843156,0.6450502205843156,0.6450502205843156,0.6450502205843156,0.6450502205843156,0.6450502205843156,0.6450502205843156,0.6450502205843156,0.6450502205843156,0.4840251469849377,-0.29539924169543785,-0.193172274097137,-0.0571588332142593,-0.06175566470027616,-0.09390393537978436,0.18415018248757842,0.3234182999069841,0.34871183315172405,0.3832245405378618,0.4045724497096159,0.38401322949017236,0.36438542899796156,0.17807494594385243,-0.01577937280938102,-0.017960234665337915,0.0031721930025154776,0.0249793975234589,0.004680260222467814,-0.03035315963519747,0.0014360082987559166,241
1569934800,241.85,0.12122210525674859,1,0.3025516648981752,0.1261543838189627,0.1261543838189627,-0.2802675809387697,-0.2802675809387697,-0.2802675809387697,0.5009511786343968,0.5085460742074488,0.5412045087535717,0.6154918168874501,0.6695515818511222,0.6695515818511222,0.6695515818511222,0.6695515818511222,0.6695515818511222,0.6695515818511222,0.6695515818511222,0.6695515818511222,0.6695515818511222,1,-0.31028837677874266,-0.2340197230596308,0.11511420348985002,-0.057029956849124375,-0.1051714728704577,0.025963425711255983,0.3360173619246114,0.3343185703548823,0.35650146332811294,0.4017220921253388,0.4046181182521671,0.36377095411845706,0.25661521202118553,-0.019701370779799166,-0.012896994155683461,-0.01696715192235909,0.03082301902144491,0.00702891922990756,-0.020449003192799853,0.0027244373834366497,241.85
1569942000,242.02,0.14414758270979178,1,1,0.30439037176182526,0.30439037176182526,0.07601605800484945,-0.16635582904303037,-0.16635582904303037,0.4390729899564989,0.5522731657128184,0.5820258174767254,0.6393612447750234,0.6989532153712907,0.6989532153712907,0.6989532153712907,0.6989532153712907,0.6989532153712907,0.6989532153712907,0.6989532153712907,0.6989532153712907,0.6989532153712907,1,-0.2795273389900639,-0.17863294129226148,0.02762099195387724,-0.15808253928320481,-0.09078229727367626,-0.020802753286002562,0.3645507540353887,0.3267812977520148,0.3521925778227506,0.37052663911077155,0.41207923861131746,0.36403444591389733,0.30978553465512104,-0.014943304216084252,-0.0062464497717127365,-0.024520071448716818,0.03506342406732221,0.012077587460780137,-0.001051205322712967,0.00424115220660343,242.02
1569945600,241.96,0.16248466447913756,1,1,0.47214188982569083,0.47214188982569083,0.47214188982569083,-0.05914476843527927,-0.05914476843527927,0.27848635735995453,0.5934280753649301,0.613327380697561,0.6596110466065741,0.7047532917522146,0.7266253410373309,0.7266253410373309,0.7266253410373309,0.7266253410373309,0.7266253410373309,0.7266253410373309,0.7266253410373309,0.7266253410373309,1,-0.1400214283245611,-0.14592603224725909,0.016200234903401833,-0.23314930940799117,-0.06407970597476986,-0.043198601317729124,0.3665849832657475,0.3234507215058642,0.3638082481703224,0.41387092376899126,0.40637153472089604,0.3667009424935952,0.347597182938681,0.02416042522348283,-0.004726487430468218,-0.028987368305759542,0.03472154560480156,0.018351682136775294,0.00815876441111496,0.005667696292521235,241.96
1569949200,241.8,0.17454767771710067,0.9646643109540955,0.9881301411326324,0.4634048315932058,0.4634048315932058,0.4634048315932058,-0.06472867784192782,-0.06472867784192782,-0.06472867784192782,0.5912845904872179,0.5912924750128112,0.6254157343543456,0.6997381263198035,0.7251840844922259,0.7251840844922259,0.7251840844922259,0.7251840844922259,0.7251840844922259,0.7251840844922259,0.7251840844922259,0.7251840844922259,1,0.2504471342590129,-0.07313299892175484,-0.04383137811009841,-0.13062965892476486,-0.03257719033179485,-0.02497142531532759,0.31152074870667956,0.3305990993111476,0.3719237524158072,0.41014841046850337,0.439999882470818,0.37942397915573167,0.36886854328846197,0.0965804603888969,0.0004367100400597401,-0.016945203689077037,0.02700815690980285,0.029487361569611403,0.02081608465247564,0.005721546474139129,241.8
1569952800,241.36,0.17912985414102423,0.28282828282841455,0.76759410801968,0.34807566292431114,0.34807566292431114,0.34807566292431114,-0.13843628200974867,-0.13843628200974867,-0.13843628200974867,0.5629905901013945,0.5629905901013945,0.5920310402029931,0.6580886113948157,0.7061594980968255,0.7061594980968255,0.7061594980968255,0.7061594980968255,0.7061594980968255,0.7061594980968255,0.7061594980968255,0.7061594980968255,0.9667774086379037,0.6240855157257637,-0.1116967264639025,-0.04300890284289016,0.030396863725459022,-0.005726220079412925,-0.0397160809393351,0.2142769447982713,0.3425809745844919,0.3659381238633903,0.39837373131033194,0.4174857149833979,0.39621271552803616,0.37663956141394417,0.19196680925268161,-0.001409091262469242,-0.0037355764708596473,0.01625733104755067,0.03734788155485935,0.017068321195860214,0.0049446077890567645,241.36
1569956400,239.405,0.17568124441217492,,-0.29563492063490937,0.042837653478854376,-0.09838801275610143,-0.09838801275610143,-0.4237740526897663,-0.4237740526897663,-0.4237740526897663,0.4450122978473372,0.45345851285019667,0.48977766394058175,0.5723919106339408,0.6325112886418924,0.6325112886418924,0.6325112886418924,0.6325112886418924,0.6325112886418924,0.6325112886418924,0.6325112886418924,0.6325112886418924,0.598870056497234,0.844548808390011,-0.15710464441080418,-0.10644281943662848,0.17037204349650015,-0.015417977185763654,-0.06284159502158404,0.05645495931634903,0.3452433360699019,0.3431322725031192,0.3641766798107855,0.4070509687981074,0.4094459000648747,0.36938076146361287,0.26413425752675934,-0.009048611475975021,-0.002490932888963182,-0.006960433305792102,0.039615840039459504,0.01598178589192889,0.0015943326897937034,239.405
1569960000,240.935,0.16436710960192613,,,0.01954965755456306,-0.24953912017824498,-0.24953912017824498,-0.38093075886326566,-0.5203756854248849,-0.5203756854248849,0.26881680004296826,0.4163762244657383,0.4551595933077084,0.5298978399106347,0.6075775504115517,0.6075775504115517,0.6075775504115517,0.6075775504115517,0.6075775504115517,0.6075775504115517,0.6075775504115517,0.6075775504115517,-0.2449952335557597,0.3034666666666692,-0.27169853729382054,-0.19224751623249647,-0.01968503937008348,-0.16669279514954438,-0.10397434810122264,-0.038801099594079735,0.3331368162063768,0.2987040709137818,0.32441736113944053,0.3449765900263093,0.3882473995826081,0.34275592953436496,0.29133862261118804,-0.020744055373889014,-0.012204905372728558,-0.029824987957886906,0.02870785656369379,0.006370332620251107,0.000501371068311959,240.935
1569963600,243.495,0.14601501648641602,0.04656862745097934,0.03389830508475633,0.5263926311916161,0.12353326634921724,0.12353326634921724,0.12353326634921724,-0.2819427537607644,-0.2819427537607644,0.12671127357934941,0.5079030287441351,0.5319882822772528,0.5880080181035447,0.6426462278908991,0.6691192048875907,0.6691192048875907,0.6691192048875907,0.6691192048875907,0.6691192048875907,0.6691192048875907,0.6691192048875907,-0.6227897838899864,0.09923664122136833,-0.24947661936196908,-0.2393136085568076,-0.09301232329337983,-0.2729062301417876,-0.1101425049645115,-0.08937487673780364,0.31717802786888427,0.2780802664747508,0.31944478799679255,0.3712941191659269,0.36976894332166177,0.3332527540836423,0.31569398109423563,0.007867143247318076,-0.019684627542123523,-0.042921739515293655,0.020226397050670863,0.004563192612360378,0.00349909095304965,243.495
1569967200,243.28,0.12194920100199624,1,1,1,0.8006552793674333,0.8006552793674333,0.8006552793674333,0.15081022525490417,0.15081022525490417,0.15081022525490417,0.6740231067669837,0.6740293951845415,0.7012448947919525,0.7605217947244196,0.7808165871333272,0.7808165871333272,0.7808165871333272,0.7808165871333272,0.7808165871333272,0.7808165871333272,0.7808165871333272,-0.31843575418993963,0.16775818639797957,0.06989467925044113,-0.12882301782866834,-0.10207881906825866,-0.1551494185804212,-0.06098025159706433,-0.052856527515728446,0.27013243873306103,0.2930295644332437,0.33435709111502376,0.37344278219697746,0.40663223816619953,0.3506225897784885,0.34110093801952024,0.08303987584691175,-0.00897097923536283,-0.025631922030833754,0.017609655389249967,0.020298349910670588,0.0088701055365471,243.28
1569970800,245.5,0.09370241817407532,1,1,1,1,1,1,0.6606211540823923,0.6606211540823923,0.6606211540823923,0.8697232761022864,0.8697232761022864,0.8783805146286356,0.8980729143083297,0.9124033097015296,0.9124033097015296,0.9124033097015296,0.9124033097015296,0.9124033097015296,0.9124033097015296,0.9124033097015296,0.19127849355797255,0.3694656488549637,0.4106925584054486,-0.012349289915829731,0.027893584475568334,0.0662383254951282,0.024693700780171968,-0.0059413229152472935,0.21164842234989356,0.32884555865057385,0.3510141726735696,0.38179446572577613,0.40131390626372987,0.3827747464848432,0.36480648679838446,0.19192843447654728,0.007596235972437304,0.005271329751977749,0.023877454153182542,0.04383868034288674,0.015075435457991436,245.5
1569974400,244.69,0.06262747064755558,1,1,1,1,1,1,0.7940765889014116,0.7940765889014116,0.7940765889014116,0.9197309709857833,0.9209525646796528,0.9262054792601706,0.9381541500849395,0.9468493411295682,0.9468493411295682,0.9468493411295682,0.9468493411295682,0.9468493411295682,0.9468493411295682,0.9468493411295682,0.5112540192925881,0.5289421157684613,0.6428833923483639,0.11010364174465459,0.12652940225300302,0.27641933045836176,0.09019034723864006,0.04741111958854627,0.13551414638508907,0.36547225371219016,0.3626984800176978,0.3805411610937721,0.4171110378349012,0.41855407546055523,0.38161050659249107,0.28388209679546783,0.02411735930629333,0.029879816199014364,0.024319510038601333,0.06681324513353193,0.016719176653442656,244.69
1569978000,244.69,0.02949610519206658,1,1,1,1,1,1,1,0.9515428341690588,0.9515428341690588,0.9766958483269781,0.9813988382311964,0.982634935436298,0.9850169806401712,0.9874927757015677,0.9874927757015677,0.9874927757015677,0.9874927757015677,0.9874927757015677,0.9874927757015677,0.9874927757015677,0.8630787495053311,0.5380313199105116,0.624716038164467,0.12913542557771285,0.15680217795345364,0.24054501761507563,0.03171313768994377,0.061259097584525524,0.10735145867161155,0.39166294458483075,0.35840343451121326,0.3786888069508425,0.3920746175662684,0.42640085877959844,0.38314929551157495,0.33373871243224507,0.029866791391111258,0.037433279891415205,0.019094614517387365,0.07195708502422904,0.01862986405943917,244.69
