t,delta-1,Stochastic (0)-1,Stochastic (1)-1,Stochastic (2)-1,Stochastic (3)-1,Stochastic (4)-1,Stochastic (5)-1,Stochastic (6)-1,Stochastic (7)-1,Stochastic (8)-1,Stochastic (9)-1,Stochastic (10)-1,Stochastic (11)-1,Stochastic (12)-1,Stochastic (13)-1,Stochastic (14)-1,Stochastic (15)-1,Stochastic (16)-1,Stochastic (17)-1,Stochastic (18)-1,Stochastic (19)-1,RSI (0)-1,RSI (1)-1,RSI (2)-1,RSI (3)-1,RSI (4)-1,RSI (5)-1,RSI (6)-1,RSI (7)-1,RSI (8)-1,RSI (9)-1,RSI (10)-1,RSI (11)-1,RSI (12)-1,RSI (13)-1,RSI (14)-1,RSI (15)-1,RSI (16)-1,RSI (17)-1,RSI (18)-1,RSI (19)-1,SMA (0)-1,SMA (1)-1,SMA (2)-1,SMA (3)-1,SMA (4)-1,SMA (5)-1,SMA (6)-1,SMA (7)-1,SMA (8)-1,SMA (9)-1,SMA (10)-1,SMA (11)-1,SMA (12)-1,SMA (13)-1,SMA (14)-1,SMA (15)-1,SMA (16)-1,SMA (17)-1,SMA (18)-1,SMA (19)-1,month,day,DoW,hour,o
1562594400,-0.026981976532233887,,-0.7724550898203472,-0.7724550898203472,-0.7978723404255218,-0.8490066225165476,,,,,,,,,,,,,,,,0.14792899408282834,-0.4334763948497826,-0.3196930946291505,-0.39891696750902295,-0.5208633093525126,,,,,,,,,,,,,,,,-0.004050429184549201,-0.00888258736971166,,,,,,,,,,,,,,,,,,,0.5,0.25806451612903225,0.14285714285714285,0.4166666666666667,43.36
1562598000,-0.016998578410579057,,,,,,,,,,,,,,,,,,,,,0.4160583941606131,-0.5613275613275576,-0.40226986128625275,-0.5078630897317284,-0.5124450951683681,0.8976952184382523,,,,,,,,,,,,,,,-0.005471814196723675,-0.011226255479504453,,,,,,,,,,,,,,,,,,,0.5,0.25806451612903225,0.14285714285714285,0.4583333333333333,43.08
1562601600,-0.006222464014982165,,,,,,,,,,,,,,,,,,,,,-0.5757575757575462,-0.7335164835164809,-0.4570446735395194,-0.5287865367581892,-0.541953232462167,0.8918381344307269,,,,,,,,,,,,,,,-0.007608233885605978,-0.01437067933418272,,,,,,,,,,,,,,,,,,,0.5,0.25806451612903225,0.14285714285714285,0.5,43.025
1562605200,0.004838573615749908,,,,,,,,,,,,,,,,,,,,,-0.8479087452471242,-0.7503217503217473,-0.5168195718654411,-0.5525651808242168,-0.5615536537195462,0.8845352372493422,,,,,,,,,,,,,,,-0.008303975842979238,-0.015609151794355217,-0.021218690720451648,,,,,,,,,,,,,,,,,,0.5,0.25806451612903225,0.14285714285714285,0.5416666666666666,43.05
1562608800,0.015604246780803521,,,,,,,,,,,,,,,,,,,,,-0.9365079365079125,-0.6964006259780879,-0.5559845559845566,-0.5373913043478193,-0.5568862275449045,-0.6805755395683388,,,,,,,,,,,,,,,-0.007641659243193048,-0.014983151942367571,-0.020349355126069633,,,,,,,,,,,,,,,,,,0.5,0.25806451612903225,0.14285714285714285,0.5833333333333334,43.02
1562612400,0.025474026721241216,,,,,,,,,,,,,,,,,,,,,,-0.6008230452674854,-0.6102362204724366,-0.5159235668789739,-0.5326315789473637,-0.6098418277680082,,,,,,,,,,,,,,,-0.008090916143045749,-0.015212163524939537,-0.02050267628578045,,,,,,,,,,,,,,,,,,0.5,0.25806451612903225,0.14285714285714285,0.625,42.84
1562616000,0.03389123831428975,,,,,,,,,,,,,,,,,,,,,,-0.5698447893569778,-0.6981132075471665,-0.5718157181571797,-0.6186379928315386,-0.6035714285714224,0.8774162809692347,,,,,,,,,,,,,,-0.00755764304013681,-0.014752348420153435,-0.01995963046347298,,,,,,,,,,,,,,,,,,0.5,0.25806451612903225,0.14285714285714285,0.6666666666666666,42.95
1562677200,0.040406284110552804,-0.07246376811593658,-0.8288770053475881,-0.8754863813229548,-0.9177377892030829,-0.9177377892030829,-0.9293598233995571,,,,,,,,,,,,,,,,-0.8288508557457098,-0.8004115226337427,-0.575649059982094,-0.612527312454475,-0.6077738515901001,0.8761393007754046,,,,,,,,,,,,,,-0.005059316120028104,-0.012318756299914411,-0.01746400971802194,,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.375,43.18
1562680800,0.04472373570744992,1,-0.20855614973262637,-0.20855614973262637,-0.6195372750642737,-0.6195372750642737,-0.6647791619479131,-0.7304189435337018,,,,,,,,,,,,,,-0.6073619631901772,-0.755868544600921,-0.7255319148936132,-0.5297202797202767,-0.5591715976331306,-0.5659928656361413,0.8762739502649817,,,,,,,,,,,,,,0.00027402547279014623,-0.006827479737552979,-0.011933616364337868,,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.4166666666666667,43.42
1562684400,0.04672271860448518,1,0.8083832335329035,0.6149732620320676,-0.22365038560412887,-0.22365038560412887,-0.3159682899207439,-0.41586073500968157,,,,,,,,,,,,,,0.36405529953915594,-0.40601503759397817,-0.4275700934579476,-0.3966480446927412,-0.3942940746159457,-0.4406976744186033,-0.5821025195482152,,,,,,,,,,,,,,0.00645718232044158,-0.0001592234499693578,-0.005297217106609276,,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.4583333333333333,43.72
