t,stock_SPYUS_o,delta-1,Stochastic (0)-1,Stochastic (1)-1,Stochastic (2)-1,Stochastic (3)-1,Stochastic (4)-1,Stochastic (5)-1,Stochastic (6)-1,Stochastic (7)-1,Stochastic (8)-1,Stochastic (9)-1,Stochastic (10)-1,Stochastic (11)-1,Stochastic (12)-1,Stochastic (13)-1,Stochastic (14)-1,Stochastic (15)-1,Stochastic (16)-1,Stochastic (17)-1,Stochastic (18)-1,Stochastic (19)-1,RSI (0)-1,RSI (1)-1,RSI (2)-1,RSI (3)-1,RSI (4)-1,RSI (5)-1,RSI (6)-1,RSI (7)-1,RSI (8)-1,RSI (9)-1,RSI (10)-1,RSI (11)-1,RSI (12)-1,RSI (13)-1,RSI (14)-1,RSI (15)-1,RSI (16)-1,RSI (17)-1,RSI (18)-1,RSI (19)-1,divide,o
1571148000,28.3,0.06320538467753778,0.9292035398229961,0.9686274509803865,0.9686274509803865,0.9922254616132153,0.9925163704396622,0.9941046425939564,0.9948619139370576,0.9951397326852969,0.9951397326852969,0.9951397326852969,0.9951397326852969,0.9951397326852969,0.9957012358946795,0.9957012358946795,0.9957012358946795,0.9223602484471873,0.8776541961577171,0.8776541961577171,0.8776541961577171,0.8776541961577171,1,0.09780439121755768,0.6038562664329523,0.5570719602977647,0.6175420703722585,0.6620099143758447,0.6399331662489549,0.46732603320381405,0.37247592420005904,0.40809787357995675,0.39099973053085146,0.4462141631952925,0.3424596050269275,0.2145227405816883,0.07368421052631291,0.006004618937641482,0.044859538167375534,0.0657653851570188,0.033096926713946484,0.011410658307208887,0.015956672341922978,28.3
1571151600,28.52,0.059715376168743006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8907987866531679,0.8907987866531679,0.8907987866531679,0.8907987866531679,0.9585492227979204,0.05154639175257025,0.43558282208588484,0.6131105398457593,0.6074572760227852,0.6514942528735619,0.632446134347274,0.5645951035781527,0.35311004784688627,0.38958707360861466,0.3992952019517453,0.4288592294132427,0.34396764771961097,0.2726528942524009,0.09407420432565217,-0.019076146933630245,0.021961492178095954,0.0708928824112054,0.01903367496339481,0.014208474789386027,0.016599788806756534,28.52
1571155200,28.76,0.05490659083113414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9615773508594372,0.9615773508594372,0.9615773508594372,0.9615773508594372,0.9384615384615285,0.18061674008810247,0.25081433224755023,0.6684210526315784,0.5871459694989096,0.6431261770244814,0.6623931623931614,0.645669291338582,0.346649484536079,0.3849864335242663,0.423710208562017,0.41546391752577017,0.3710634413509788,0.33675652545998935,0.11571428571428277,-0.009825673534075596,0.01290420525276792,0.07746878547105407,0.014969259556266712,0.025862068965515794,0.020535756017759674,28.76
1571158800,29.08,0.04920931250089211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9512195121951144,0.5943396226415043,0.2744479495268086,0.7066326530612232,0.5751121076233177,0.6461251167133515,0.674979218620116,0.6647398843930625,0.3722998729351945,0.40017746228926065,0.44625407166123554,0.4178644763860342,0.4257884972170667,0.3699335191936499,0.14234620886981153,0.016226535157490174,0.01826966631435667,0.08499859273852928,0.04316158618829058,0.04427248509450599,0.02922070402964189,29.08
1571162400,29.12,0.043186873730096664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9709090909090867,0.9839357429718851,0.4177215189873391,0.7205346294046162,0.5953016550987718,0.6637089618456076,0.7027450980392154,0.6747663551401863,0.4226044226044221,0.4212328767123268,0.4588859416445603,0.4327163581790874,0.48029330889092403,0.38982346832813897,0.20330459770114717,0.08660395718455782,0.043786982248518624,0.09442896935932987,0.08116097823165669,0.0737715219303745,0.03579979300827829,29.12
1571166000,29.04,0.037441778346693155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9779614325068839,0.9870550161812277,0.46759259259259234,0.6941489361702124,0.6344303797468345,0.6738382099827882,0.7064291247095276,0.6844396082698581,0.525360050093926,0.4338358458961451,0.46259220231822784,0.44329896907216293,0.4896489648964877,0.39032994397177645,0.2650382792562873,0.1269892822344898,0.05745115193933903,0.09215302987992025,0.11012861736334312,0.0760937695875632,0.03879470426409767,29.04
1571169600,29.23,0.03251921029390559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9868421052631557,0.48888888888888826,0.6260162601626,0.694571283612381,0.6768968456947995,0.7073359073359069,0.6872753414809483,0.6234527687296407,0.4287323943661949,0.4570135746606314,0.4600389863547736,0.4829001367989034,0.3999177969584855,0.329562594268475,0.15568666011143661,0.04350399526486903,0.07942800509698245,0.12242715851376529,0.07038345105953447,0.04029351184345912,29.23
1571230800,29.15,0.028825732119834413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985765124555158,0.5801354401805878,0.5602294455066905,0.7418032786885247,0.665784832451499,0.7034428794992171,0.7150072150072146,0.697173620457604,0.4264705882352917,0.45585489463856854,0.48478900883218645,0.4740259740259716,0.4275031159119218,0.3928711320015652,0.17904509283819414,0.054879857609015925,0.07365721612765164,0.13074866310160282,0.06873894364417366,0.04051990391214719,29.15
1571234400,29.33,0.026573854517366158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9849624060150353,0.7828282828282811,0.5409181636726539,0.7623966942148754,0.6477695167286246,0.6980079681274902,0.7180966113914926,0.7063786702666213,0.43799772468714315,0.45905574819951767,0.49654491609081797,0.46810506566603927,0.4709401709401695,0.4160206718346233,0.19530201342281694,0.07063420498947814,0.06994707481046869,0.13005084292212898,0.08840914931893984,0.043487059628319454,29.33
1571238000,29.41,0.025755989873861296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985321100917429,0.9895833333333317,0.5660377358490551,0.7599164926931101,0.6462902473168453,0.6996830427892236,0.731205673758865,0.7045840407470283,0.46681792399319333,0.4626391096979312,0.4950495049504935,0.46860356138706427,0.5105740181268865,0.42222222222222006,0.2401507365536124,0.12492231199502579,0.08051209103840473,0.12724832214764925,0.11332987551867069,0.0452855842530424,29.41
1571241600,29.155,0.026147282232951596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9854280510018192,0.9900497512437796,0.5619047619047597,0.7278106508875728,0.665895418787597,0.6980079681274896,0.7261560693641615,0.704383282364933,0.5514792899408274,0.4617834394904432,0.48769462581617073,0.4676056338028145,0.5101511879049654,0.4129870129870108,0.289139633286317,0.15258511979823197,0.0823395797842108,0.11513336962438547,0.13176470588235167,0.04522299334433032,29.155
1571245200,28.835,0.027336004632719124,,0.5723542116630609,0.6801292407108186,0.7515683814303591,0.7515683814303591,0.8739656269891762,0.8739656269891762,0.8927991337303716,0.9056693663649338,0.909506398537475,0.909506398537475,0.909506398537475,0.909506398537475,0.909506398537475,0.9176029962546799,0.9176029962546799,0.9176029962546799,0.9176029962546799,0.9176029962546799,0.9176029962546799,1,1,0.9891745602165072,0.5538312318137728,0.6620132255694333,0.7136060894386314,0.6939846588615259,0.7214259463432557,0.7013388259526259,0.6388628553576998,0.4490627546862245,0.475308641975307,0.47674144037780186,0.49789683418197717,0.4156493896337785,0.3457221711131542,0.17343173431734105,0.061692553345911616,0.09619127050319509,0.1375279127807687,0.03980091533180669,28.835
1571248800,28.62,0.02878017107261499,,-0.6742671009772034,0.10452961672473982,0.3550815558343752,0.3550815558343752,0.6557267247153356,0.6728198599618054,0.7149195784803086,0.7551214864221039,0.7566287878787858,0.7650822669104185,0.7650822669104185,0.7650822669104185,0.7650822669104185,0.78610070744902,0.78610070744902,0.78610070744902,0.78610070744902,0.78610070744902,0.78610070744902,0.009999999999990683,0.68670886075949,0.7296587926509133,0.4751381215469592,0.47191011235954705,0.6737918215613368,0.6126418152350066,0.6531204644412179,0.6675639300134575,0.6538461538461526,0.4041755888650933,0.4332742466447177,0.4625818521983138,0.45345744680850797,0.41084962106102685,0.3784395024500542,0.1736200256739382,0.053586862575624616,0.07189361407396921,0.1276041666666652,0.031087634222375128,28.62
1571252400,28.79,0.02988701507565139,,,-0.20879120879121327,0.17189460476787088,0.17189460476787088,0.46385052802598903,0.5798854232972577,0.6235025670279473,0.6718050721034272,0.6855645545497817,0.6983546617915866,0.6983546617915866,0.6983546617915866,0.6983546617915866,0.7206940330088827,0.7253433208489348,0.7253433208489348,0.7253433208489348,0.7253433208489348,0.7253433208489348,-0.4602272727272785,0.28611111111111076,0.409502262443437,0.40034965034964776,0.2806499261447535,0.5743006993006974,0.4920127795527145,0.5555555555555542,0.5854126679462561,0.5825037707390635,0.35625646328851923,0.38015118263837855,0.42007266121707354,0.3973136915077964,0.40580286168521273,0.3587219022849688,0.15874524714828686,0.04396231801312944,0.04453220754459819,0.10350115001277649,0.027011420951938158,28.79
1571256000,28.67,0.03010713155363476,,,-0.3296703296703253,0.006839945280434412,0.08908406524466428,0.1942286348501614,0.5378739656269869,0.5776614310645705,0.6301579215486475,0.6541210100047623,0.6681901279707474,0.6681901279707474,0.6681901279707474,0.6681901279707474,0.6771898621609573,0.6978776529338306,0.6978776529338306,0.6978776529338306,0.6978776529338306,0.6978776529338306,-0.7983651226158028,-0.03610675039246847,0.26754385964912086,0.41145374449338723,0.21513665031534268,0.5094174332019241,0.43505976095617305,0.5095122794880644,0.5550674615625959,0.5380434782608672,0.3475468790136125,0.3508814296063725,0.3873383253914202,0.36828478964401,0.41451709658068125,0.3400586940572241,0.1787268331990306,0.07511392032926367,0.036906854130050126,0.08379173596008505,0.025226533457248172,28.67
1571317200,28.81,0.02902898217302763,-0.7121212121212142,-0.7906336088154297,-0.21951219512195097,0.007633587786255891,0.18444165621078645,0.18444165621078645,0.5862507956715439,0.5965238981998733,0.6577145866245369,0.6903287279656956,0.702925045703837,0.702925045703837,0.702925045703837,0.702925045703837,0.702925045703837,0.7295047856845587,0.7295047856845587,0.7295047856845587,0.7295047856845587,0.7295047856845587,-0.9945054945054761,-0.3200000000000043,0.1960569550931004,0.3715753424657515,0.16124469589815948,0.4225900681596868,0.4265346534653447,0.48364648573416735,0.5261813537675595,0.5173873601451453,0.40117521367521247,0.33349467570183666,0.36355269213069286,0.3525086505190287,0.4004805766920283,0.31756379214006136,0.21172962226640002,0.09033989266547171,0.029427645788334678,0.06275933609958328,0.027408137243536728,28.81
1571320800,29.14,0.026455204254496323,1,-0.4049586776859635,-0.10151187904968462,0.17609046849756815,0.3601003764115349,0.3601003764115349,0.6753660089115165,0.6753660089115165,0.723876556578231,0.7570271557884671,0.7669104204753163,0.7669104204753163,0.7669104204753163,0.7669104204753163,0.7669104204753163,0.7877652933832675,0.7877652933832675,0.7877652933832675,0.7877652933832675,0.7877652933832675,-0.8104738154613489,-0.36466165413533924,0.2333685322069705,0.3561403508771912,0.17178770949720557,0.32690124858115555,0.46943667598881356,0.48436414176511366,0.5246636771300432,0.5184067592033785,0.4775124930594097,0.3253307202351763,0.35509442760550036,0.365401207937875,0.39121594143960725,0.3245646535753963,0.26627827278958005,0.11395839614108905,0.013717421124826323,0.04832126398946479,0.03130339413530249,29.14
1571324400,29.41,0.022442748528380463,1,0.41046831955921315,0.41046831955921315,0.6271777003484234,0.7314930991216984,0.7314930991216984,0.8566644340254477,0.8637810311903202,0.8813089295618377,0.8980466888994727,0.8986742424242391,0.9021937842778762,0.9021937842778762,0.9021937842778762,0.9021937842778762,0.9109446525176832,0.9109446525176832,0.9109446525176832,0.9109446525176832,0.9109446525176832,-0.41935483870968393,-0.26923076923077505,0.27689243027888333,0.35273368606701694,0.246913580246912,0.2669962917181674,0.5126782884310603,0.47746478873239306,0.5255754475703309,0.5466507177033479,0.54119638826185,0.32960077896786455,0.3598704003702824,0.39199655765920594,0.3869778869778844,0.35350909766059946,0.3261711870376871,0.14021804966686613,0.029532403609513702,0.04781978658937969,0.0394110576923066,29.41
1571328000,29.27,0.017295586171631072,1,0.9173553719008078,0.9173553719008078,0.9450549450549328,0.9623588456712584,0.9623588456712584,0.9756295694557213,0.9809038828771441,0.9828864803194484,0.9850820487319707,0.9857074797522598,0.986288848263251,0.986288848263251,0.986288848263251,0.986288848263251,0.9873042742276739,0.9875156054931307,0.9875156054931307,0.9875156054931307,0.9875156054931307,0.4143646408839754,-0.016806722689081233,0.329020332717189,0.4109149277688584,0.40371845949534935,0.308857808857806,0.5524528301886775,0.4822051639916247,0.5397022332506192,0.5676605504587147,0.565950503127548,0.36122931442080186,0.3829262827694351,0.41963911036508383,0.39855363599839055,0.406377456433072,0.36222802436901413,0.17261012885825355,0.062160694896848945,0.06190785204412497,0.04444260988385223,29.27
1571331600,29.36,0.011509670634563207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8267716535433167,0.029411764705878696,0.2868369351669915,0.43232791956689764,0.5158311345646414,0.34402654867256377,0.5548048048048031,0.4866828087167059,0.5464547677261604,0.5840807174887879,0.5678310316815582,0.39026672905942794,0.3909774436090203,0.4223057644110255,0.4031100478468874,0.44370122630992004,0.37184981998971134,0.21621621621621423,0.11497772828507546,0.07559784006171033,0.046803157655609835,29.36
1571335200,29.54,0.005680868785223225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03968253968253754,0.22929936305731924,0.4375478927203045,0.5294871794871767,0.3433001107419684,0.5151267375306603,0.5035995886184412,0.5456215554194719,0.578887627695799,0.5685320356853187,0.4579303675048343,0.3912466843501299,0.41620937104263156,0.4031100478468874,0.4441143705904169,0.3639993056760955,0.2598008711885482,0.14056338028168747,0.0782051282051257,0.04813882272881817,29.54
1571338800,29.56,0.00039506196095118185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07042253521126152,0.20394736842104821,0.45290128108515315,0.5171052631578918,0.3454746136865319,0.44631185807656126,0.5393687131460281,0.5445058317986482,0.5762421473443731,0.5679480238224133,0.527373179306879,0.38278798744957165,0.40758192332404963,0.4134768740031871,0.43488108720271557,0.36898580823814253,0.31113256113255905,0.16196179070430317,0.06258148631029714,0.051205064435902004,29.56
1571342400,29.5,-0.0038753145257466315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.28648648648648467,0.22765957446808094,0.47084548104956125,0.5113182423435396,0.3986856516976982,0.40281973816716743,0.5746887966804968,0.5374064837905224,0.575514874141875,0.5915948275862055,0.5843558282208579,0.3847184986595147,0.41010876519513517,0.4366028708133951,0.42993145468392746,0.39485575251998406,0.36718491564670663,0.185599541021225,0.07602186930486621,0.05266027088035993,29.5
1571403600,29.36,-0.006843695237645164,0.35714285714283545,0.8571428571428503,0.8571428571428503,0.8571428571428503,0.8951965065502143,0.9232409381663078,0.9232409381663078,0.9475218658892104,0.957943925233643,0.9619852164730711,0.9665427509293665,0.9678571428571414,0.9690854443967354,0.9690854443967354,0.9690854443967354,0.9690854443967354,0.9712460063897752,0.971698113207546,0.971698113207546,0.971698113207546,1,0.6524590163934414,0.24532224532224078,0.45413533834586306,0.5087014725568921,0.4880273660205219,0.3961303462321766,0.5907522429261542,0.5234425176621695,0.5725806451612891,0.5963597430406844,0.5933757961783426,0.39660562751228023,0.4154107408193566,0.44834463502193644,0.42709529276693226,0.4324707550513984,0.3886200567328526,0.2022536839063831,0.09269957983193056,0.05075378873557888,29.36
1571407200,29.74,-0.008432708221743468,0.9999999999999505,0.9999999999999909,0.9999999999999916,0.9999999999999916,0.9999999999999938,0.9999999999999951,0.9999999999999956,0.999999999999996,0.9999999999999973,0.9999999999999978,0.999999999999998,0.999999999999998,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.624999999999986,0.7591623036649224,0.15106382978722843,0.340495867768591,0.45723905723905456,0.5281030444964836,0.3709999999999962,0.5595238095238071,0.4952967888420352,0.5508083140877582,0.5861702127659556,0.5706563706563688,0.4003582624272264,0.4005091217649528,0.43012048192770824,0.41129032258064235,0.44994617868675757,0.37991701244813014,0.22779580997344095,0.12825379609544196,0.05261455981941179,29.74
1571410800,29.76,-0.008744154183478514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6086956521739004,0.8749999999999942,0.15106382978723043,0.2912966252220186,0.4586971121558059,0.5378440366972439,0.3678391959798961,0.5216730038022788,0.5098355369235703,0.548985507246375,0.5803667745415302,0.5704352304918856,0.46435185185185013,0.3997451146983826,0.42340511986996887,0.4103846153846127,0.4495511669658858,0.37157275021025815,0.26950998185117747,0.15238879736408317,0.05533085752869557,29.76
1571414400,28.905,-0.007988460057340774,,0.39333333333332665,0.6726618705035929,0.6726618705035929,0.7225609756097533,0.7758620689655149,0.8161616161616141,0.8161616161616141,0.8968253968253956,0.8968253968253956,0.9107843137254892,0.9205933682373464,0.9235615287694237,0.9235615287694237,0.9235615287694237,0.9235615287694237,0.9235615287694237,0.9298921417565478,0.9298921417565478,0.9298921417565478,0.657142857142849,0.8779661016949103,0.1947527749747684,0.2887700534759319,0.4808067664281046,0.5341040462427713,0.37784371909000747,0.46513605442176575,0.5473650177820877,0.5513264129181068,0.5808189655172395,0.5727459016393426,0.5338740458015245,0.39511986301369584,0.41832342693174573,0.42326827401454015,0.4433551198257055,0.3790915163660631,0.3224400871459676,0.17635658914728447,0.050564730501667335,28.905
1571418000,28.91,-0.006399469101541655,,,0.07553956834531328,0.07553956834531328,0.07553956834531328,0.32985658409386787,0.48080808080807547,0.48080808080807547,0.6951364175563435,0.7086167800453487,0.7424849699398774,0.7757417102966822,0.7770065075921888,0.7841243175136474,0.7841243175136474,0.7841243175136474,0.7841243175136474,0.8020030816640962,0.8020030816640962,0.8020030816640962,-0.04526748971193628,0.5842880523731537,0.20447609359104457,0.17159763313609022,0.3931888544891615,0.43381088825214564,0.34654422426292664,0.35397039030955235,0.5266347687400299,0.49637786148942165,0.5351698315057483,0.5524652338811611,0.5475330926594446,0.3625768171222685,0.3876723438767209,0.4143373264879231,0.40891719745222654,0.3770218442554585,0.3512482111623447,0.1778239778239752,0.04165029974307606,28.91
1571421600,28.84,-0.004163584498524386,,,-0.5863309352518109,-0.5863309352518109,-0.5863309352518109,-0.19350473612990882,0.10909090909090335,0.10909090909090335,0.38061797752808624,0.4999999999999969,0.5467625899280548,0.599818511796731,0.6151832460732962,0.6295674086518246,0.6295674086518246,0.6295674086518246,0.6295674086518246,0.6549295774647859,0.6602465331278866,0.6602465331278866,-0.5380577427821509,0.06836248012718138,0.1947527749747684,0.023082650781826475,0.23319696084161023,0.2959999999999967,0.3049180327868817,0.24434968017057224,0.4595913388228092,0.4077253218884096,0.4627562937970391,0.4913772164197212,0.4932652113330216,0.3233175550524774,0.3440691280439876,0.3786839666357713,0.36151239522025747,0.3710775361115699,0.33322874176341144,0.16363138436258828,0.031518954474639635,28.84
1571425200,28.75,-0.0013841831299679086,,,-0.8223938223938425,-0.6978417266187242,-0.6978417266187242,-0.2774018944519705,-0.021645021645032236,0.04646464646463677,0.13711151736744842,0.46485260770974546,0.5062761506276106,0.5621521335807005,0.5881326352530503,0.6035279294414073,0.6035279294414073,0.6035279294414073,0.6035279294414073,0.6134316134316087,0.6363636363636325,0.6363636363636325,-0.6672967863894106,-0.3231622746185866,0.07441016333938144,-0.1436351259360138,0.033927544565839796,0.16186693147964126,0.24541797049619762,0.1538157374456277,0.3677991137370731,0.3250276854927998,0.3894315051339827,0.43156913033340905,0.4222927050294498,0.2872872872872858,0.2927713141331276,0.3247413323652182,0.31183545407006874,0.3531050303129586,0.2953921269453743,0.16299438894210816,0.029816473988437887,28.75
1571428800,28.73,0.0019134819526129832,,,,-0.8273381294964127,-0.8273381294964127,-0.399449035812675,-0.19811320754717454,-0.02626262626263054,-0.02626262626263054,0.4240362811791363,0.4368070953436787,0.5143403441682581,0.5567190226876075,0.5732885342293137,0.5732885342293137,0.5732885342293137,0.5732885342293137,0.5732885342293137,0.608628659476115,0.608628659476115,-0.8015267175572467,-0.43502824858757005,0.07636363636363108,-0.18989071038251537,-0.05575757575758056,0.13065076999502967,0.2283950617283914,0.1241050119331708,0.3018389346861099,0.3202758620689625,0.370910920986409,0.4092627599243832,0.4073065577490331,0.3274153592072644,0.27943425076452266,0.30554535438853914,0.2994409503843434,0.341975713816866,0.27654969856237166,0.1908632286995493,0.02781945088044372,28.73
1571662800,29.09,0.005747810110825924,-0.6015936254980099,-0.8031496062992148,-0.8031496062992148,-0.6474820143885001,-0.6474820143885001,-0.39634146341464005,-0.1280788177339951,0.07474747474746968,0.07474747474746968,0.48072562358276394,0.48072562358276394,0.5509803921568603,0.6003490401396143,0.6152876942461132,0.6152876942461132,0.6152876942461132,0.6152876942461132,0.6152876942461132,0.6471494607087807,0.6471494607087807,,-0.5153203342618349,0.009107468123858986,-0.21014009339559991,-0.11288343558282432,0.11295843520782345,0.1858802502234118,0.10118577075098667,0.20489510489510265,0.3290752568730897,0.35311871227364033,0.39052132701421605,0.3916591115140511,0.36808510638297687,0.25830115830115585,0.2845739743827709,0.2971747471224251,0.3214760638297849,0.27124384236453003,0.22555523507354858,0.030561106618919965,29.09
1571666400,29.1,0.010137393666980188,1,-0.5275590551181188,-0.5275590551181188,-0.3956834532374255,-0.3956834532374255,-0.3956834532374255,-0.011734028683187292,0.21616161616160845,0.21616161616160845,0.539739027283507,0.5600907029478419,0.6112224448897763,0.6614310645724228,0.6633405639913201,0.6740865182696314,0.6740865182696314,0.6740865182696314,0.6740865182696314,0.7010785824345114,0.7010785824345114,-0.7858672376873682,-0.532394366197182,-0.009276437847867802,-0.1144827586206918,-0.09939393939394225,0.12872238232468636,0.17631103074140864,0.13801261829652844,0.1565281899109765,0.3564686285396985,0.34354262378764533,0.3884926295767934,0.41112618724558847,0.4128083080917335,0.2591592749710734,0.28616410446378726,0.3164512748864803,0.3153304260315306,0.2930074257425719,0.27264653641207626,0.034461286240219546,29.1
1571670000,29.34,0.015068897888525612,1,-0.04724409448819655,-0.04724409448819655,0.043165467625887244,0.043165467625887244,0.043165467625887244,0.28010825439782927,0.4626262626262565,0.4626262626262565,0.6264044943820184,0.698412698412695,0.7266187050359683,0.7586206896551699,0.7678883071553204,0.7765644687106232,0.7765644687106232,0.7765644687106232,0.7765644687106232,0.7918622848200285,0.7950693374422164,-0.3530997304582263,-0.4468085106383006,-0.08800000000000341,0.04552129221732382,-0.058343057176200586,0.1287223823246857,0.1887800534283146,0.20750199521148982,0.16273932253313395,0.3769863013698609,0.3347128815312965,0.3910984848484831,0.4215686274509787,0.4261278597391469,0.2753346080305905,0.29672341204466135,0.331599028789453,0.31716293074606616,0.32905849233656337,0.29547813194958983,0.04119016337255665,29.34
1571673600,29.35,0.02048793794954662,1,0.15748031496062986,0.15748031496062986,0.1737451737451694,0.23021582733812518,0.23021582733812518,0.4208389715832199,0.5367965367965348,0.567676767676766,0.6087751371115149,0.7573696145124706,0.776150627615062,0.8014842300556577,0.8132635253054097,0.8202435951280966,0.8202435951280966,0.8202435951280966,0.8202435951280966,0.8247338247338236,0.8351309707241905,0.5663430420712001,-0.2124105011933185,-0.05631067961165326,0.1821403260099208,-0.02024746906636976,0.11425781249999711,0.21566939302625787,0.2843676355066749,0.1987315010570796,0.3844071467244161,0.34404488650854215,0.4021385402138522,0.4406263592866446,0.43171712894346626,0.3035444947209638,0.30799711815561714,0.33757304915778397,0.32484287131987855,0.3633811603243897,0.30759143231822583,0.04401782663173344,29.35
1571677200,29.405,0.026311815610043254,1,0.7026378896882628,0.3976377952755994,0.3976377952755994,0.4496402877697896,0.4496402877697896,0.5785123966942203,0.6391509433962304,0.6909090909090942,0.6909090909090942,0.8265306122448999,0.8303769401330396,0.8537284894837491,0.8664921465968605,0.8714825703485944,0.8714825703485944,0.8714825703485944,0.8714825703485944,0.8714825703485944,0.8821263482280444,0.7818181818181968,-0.1896955503512855,-0.04816955684007629,0.23916083916083708,-0.011148272017837857,0.08383838383838116,0.22236448997012292,0.29869130100076813,0.20042194092826815,0.34730195177956213,0.35878634639696383,0.4024163568773218,0.436212187637,0.4333966645556244,0.3563973714727471,0.30924128011506413,0.3327562326869784,0.32573505120581214,0.3645703611457014,0.30107368730695505,0.04736761450706509,29.405
1571680800,29.245,0.032451605859421306,0.8382978723404302,0.8929577464788749,0.32283464566930054,0.32283464566930054,0.3812949640287824,0.3812949640287824,0.4756097560975667,0.5763546798029602,0.6525252525252561,0.6525252525252561,0.8049886621315212,0.8049886621315212,0.8313725490196093,0.8499127399650976,0.8555228895422107,0.8555228895422107,0.8555228895422107,0.8555228895422107,0.8555228895422107,0.8674884437596315,1,-0.1772885283893363,-0.013979496738114494,0.25120440467997174,0.02157497303128242,0.08614609571788323,0.24416666666666664,0.2973389895873493,0.21178509532062306,0.2926905132192832,0.38928210313447886,0.4061417686446538,0.4378142076502718,0.43696245017830826,0.412462908011868,0.30587172538391827,0.32880529432253414,0.33815076367219365,0.359284256788571,0.30900598452780437,0.04640312499999893,29.245
1571684400,29.33,0.03882572141947804,0.5929203539822696,0.8704225352112538,0.3070866141732269,0.3070866141732269,0.3669064748201394,0.3669064748201394,0.3669064748201394,0.5410691003911332,0.6444444444444424,0.6444444444444424,0.7912218268090143,0.800453514739228,0.8236472945891777,0.8464223385689345,0.8472885032537951,0.8521629567408644,0.8521629567408644,0.8521629567408644,0.8521629567408644,0.864406779661016,0.882716049382718,-0.10240202275600097,-0.08897485493229906,0.19686162624821724,0.06764374295377662,0.06180344478216693,0.23025768911055655,0.2665615141955826,0.2223776223776217,0.23443708609271363,0.39989811512990237,0.3847241867043838,0.42384105960264806,0.4433206911083005,0.4435907804286281,0.29582577132486154,0.3199370959287071,0.3467768595041303,0.34457524657969874,0.3211549793753665,0.04622726756080796,29.33
1571688000,29.33,0.04535028105878425,-0.24590163934434484,0.7859154929577259,0.24803149606298547,0.24803149606298547,0.31294964028776007,0.31294964028776007,0.31294964028776007,0.4830852503382901,0.6141414141414092,0.6141414141414092,0.7317415730337045,0.7834467120181379,0.8036998972250746,0.8266787658802159,0.8333333333333313,0.8395632087358234,0.8395632087358234,0.8395632087358234,0.8395632087358234,0.8505477308294187,0.8217054263565737,0.12877583465818887,-0.12277227722772244,0.09856915739268524,0.16913580246913318,0.05679513184583862,0.2051282051282035,0.2539936102236402,0.2648335745296646,0.21990585070611712,0.40634595701125686,0.3651794374393773,0.41588576528335386,0.44332069110829986,0.44680851063829574,0.30102040816326303,0.32039853172522026,0.35258964143426064,0.3380372033354688,0.3481659651232689,0.04544252317842987,29.33
1571749200,28.93,0.05190318205615796,,0.43098591549292475,-1.6764367671839864e-14,-1.6764367671839864e-14,0.019305019304997728,0.08633093525177826,0.08633093525177826,0.31258457374829685,0.4502164502164385,0.486868686868676,0.5356489945155287,0.7120181405895634,0.734309623430957,0.7643784786641878,0.7783595113438,0.7866442671146532,0.7866442671146532,0.7866442671146532,0.7866442671146532,0.7919737919737873,0.4966887417218293,0.5434782608695576,-0.10414560161779529,0.014394580863672735,0.21254801536491463,0.02021772939346511,0.14051841746248006,0.23282134195634407,0.29625509825731977,0.21378387420541678,0.38881664499349533,0.3497053045186618,0.4053447114304942,0.44240892819540734,0.43372999589659167,0.30889092575618515,0.3129931614939476,0.34159825766459795,0.3290301758915575,0.36644827060795104,0.042100411005821015,28.93
