t,delta-1,Stochastic (0)-1,Stochastic (1)-1,Stochastic (2)-1,Stochastic (3)-1,Stochastic (4)-1,Stochastic (5)-1,Stochastic (6)-1,Stochastic (7)-1,Stochastic (8)-1,Stochastic (9)-1,Stochastic (10)-1,Stochastic (11)-1,Stochastic (12)-1,Stochastic (13)-1,Stochastic (14)-1,Stochastic (15)-1,Stochastic (16)-1,Stochastic (17)-1,Stochastic (18)-1,Stochastic (19)-1,RSI (0)-1,RSI (1)-1,RSI (2)-1,RSI (3)-1,RSI (4)-1,RSI (5)-1,RSI (6)-1,RSI (7)-1,RSI (8)-1,RSI (9)-1,RSI (10)-1,RSI (11)-1,RSI (12)-1,RSI (13)-1,RSI (14)-1,RSI (15)-1,RSI (16)-1,RSI (17)-1,RSI (18)-1,RSI (19)-1,SMA (0)-1,SMA (1)-1,SMA (2)-1,SMA (3)-1,SMA (4)-1,SMA (5)-1,SMA (6)-1,SMA (7)-1,SMA (8)-1,SMA (9)-1,SMA (10)-1,SMA (11)-1,SMA (12)-1,SMA (13)-1,SMA (14)-1,SMA (15)-1,SMA (16)-1,SMA (17)-1,SMA (18)-1,SMA (19)-1,month,day,DoW,hour,o
1566219600,0.32410269637369993,1,1,1,1,0.6660600545950792,0.3633655994043039,0.3633655994043039,0.3633655994043039,0.3633655994043039,0.3633655994043039,0.3343049735835171,0.3343049735835171,0.3343049735835171,0.3343049735835171,0.3343049735835171,0.3446915351506272,0.3446915351506272,0.3446915351506272,-0.0863896673571587,-0.25147249675553385,0.9572446555819065,0.8957286432160683,0.6565961732124737,0.21424617088022324,-0.2643112701252278,-0.03682205695628549,0.04879453632847608,-0.03541698198880372,-0.11724608043627127,-0.14360856269113553,-0.11640491735780656,0.03547108445979985,0.11614044891496267,0.07693601278062312,0.10821516279806276,0.048078328218612354,-0.059691352033392486,-0.09414522795977998,-0.19093013004188142,-0.15277130880298373,0.008095320225363899,0.0131691962745774,0.008171400099651172,0.007300218466138322,0.005310336897780068,0.0032913648384497907,0.0046067609520523195,0.006100163849602737,0.0054085061259945,0.0024235943428765234,-0.0010328012794391895,-0.004092694798972625,-0.006891722167679568,-0.00895045910740994,-0.010719481813652506,-0.01191391428078698,-0.012907899275612733,-0.013780486246854184,-0.014719080384645998,-0.015790962400828345,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.375,292.19
1566223200,0.28703965003319354,1,1,1,1,1,0.6142963514519577,0.6142963514519577,0.6142963514519577,0.6142963514519577,0.6142963514519577,0.5798870468209005,0.5798870468209005,0.5798870468209005,0.5798870468209005,0.5798870468209005,0.5864418938306857,0.5864418938306857,0.5864418938306857,0.2450387051371994,-0.11690126784468302,0.9663865546218162,0.9902650081124835,0.6975609756097456,0.49160218909227016,-0.1732217573221787,-0.061072953406346664,0.09112351599968282,0.01617795753285889,-0.07616546290217097,-0.07518706251508889,-0.09092999195309925,0.039862403885063236,0.13809545433903647,0.09107468123861162,0.10782643154348737,0.09365206617592992,-0.043686072077241844,-0.0501392757660204,-0.15197568389058103,-0.11851161827873824,0.009458004512809932,0.0159778139209913,0.012194134872728826,0.010965329240496986,0.009154592415269643,0.007038000007635594,0.008257315319177266,0.009671618541467976,0.009284478907761864,0.0065099018406310225,0.003135279166409518,0.00008485382997179636,-0.0027315635101954634,-0.004816705909688219,-0.006616078894017846,-0.00786037345230081,-0.008833500986040754,-0.009743714071545952,-0.010645254826736887,-0.011709284478908092,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.4166666666666667,292.02
1566226800,0.24777853835115593,1,1,1,1,1,0.8540580789277548,0.8540580789277548,0.8540580789277548,0.8540580789277548,0.8540580789277548,0.8185137849187305,0.814538167243561,0.814538167243561,0.814538167243561,0.814538167243561,0.8174318507890781,0.8174318507890781,0.8174318507890781,0.5366186504927586,0.011680143755594452,0.9741564967695371,0.9917088899124746,0.7294724315747618,0.6068079194164553,-0.006443298969073474,-0.09775302477434156,0.1369474313022674,0.08166128805948913,-0.005418655657340565,-0.002512562814074304,-0.05638114320699217,0.05261056204452208,0.14577613753993934,0.09638653387109675,0.11975603080892605,0.13380816370801152,-0.0003506423129671088,-0.017781592985471772,-0.10563340963653967,-0.10524162618256538,0.010705930685045972,0.018346951351721447,0.015884771784074526,0.014280660511931768,0.012705839391068466,0.010587724003088326,0.01162262003935386,0.012953402983030065,0.01290681293990634,0.0103911946958195,0.007071392928242597,0.004028441878069596,0.0012015692030297954,-0.000918238091434206,-0.002744601292570867,-0.004030236850814451,-0.0049859266305208455,-0.005930051061229314,-0.006793443170399881,-0.007848600349199677,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.4583333333333333,292.08
1566230400,0.2086270599796194,1,1,1,1,1,0.8695003728560564,0.8667163067758443,0.8667163067758443,0.8667163067758443,0.8667163067758443,0.8667163067758443,0.8269265804335659,0.8269265804335659,0.8269265804335659,0.8269265804335659,0.8269265804335659,0.8296269727402865,0.8296269727402865,0.6618341749470047,0.018468603374236725,1,0.9914853358561886,0.7598591549295686,0.7082658022690334,0.16592920353981921,-0.029080334423847165,0.17999285459092218,0.1545266067726283,0.06829517841155575,0.04576152771308384,-0.027556710519194616,0.05199540482493048,0.16501693722229227,0.13963927201501325,0.14460549967491065,0.18122942219327376,0.052550132181309994,0.00865617433413668,-0.057629227462960175,-0.10315434871376405,0.008799602948222341,0.017255493690527576,0.01614372970053739,0.014115304748648711,0.012817926659515906,0.010724961778061138,0.011474323659134747,0.012781102389155561,0.013084326596636806,0.01084396321566236,0.007536048940675357,0.004488035202214903,0.0016476244472953957,-0.0005268352235130858,-0.002377822908823202,-0.0037106299774095734,-0.004652505869198935,-0.005634978588108533,-0.00646251007341781,-0.007508414531182779,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.5,292.36
1566234000,0.17172881656119898,1,1,1,1,1,0.9345618653629011,0.9151154132538852,0.9151154132538852,0.9151154132538852,0.9151154132538852,0.9151154132538852,0.8742940426306938,0.8742940426306938,0.8742940426306938,0.8742940426306938,0.8742940426306938,0.8762553802008384,0.8762553802008384,0.8762553802008384,0.1311493134392625,1,0.9903069466881971,0.8010021474588371,0.7350343473994052,0.3415960541292451,-0.032646361480948904,0.18383665310201658,0.17514361776656173,0.09505157331243619,0.040735104764129115,-0.025036500297414666,0.02940424443875833,0.14265064594813825,0.17511752854264118,0.15475823837387925,0.18471845011768528,0.098442116572651,0.006671923333531282,-0.042822747076363576,-0.1182801262482589,0.007852492845822099,0.016629328134441342,0.016914640124955638,0.014455855023886155,0.013501157209471282,0.01144240745174454,0.011829189041282965,0.013165252932926726,0.013796761840336262,0.011849824993444044,0.00853510651198401,0.005471092565356858,0.0026369379158649973,0.0004026616632216209,-0.001466482729266524,-0.002838904185336468,-0.003777210853558847,-0.004794628571863235,-0.005591298936879923,-0.006619665720377661,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.5416666666666666,292.67
1566237600,0.13886600298616258,1,1,1,1,1,1,0.9575577066269298,0.9575577066269298,0.9575577066269298,0.9575577066269298,0.9575577066269298,0.9158316633266308,0.9158316633266308,0.9158316633266308,0.9158316633266308,0.9158316633266308,0.9171449067431623,0.9171449067431623,0.9171449067431623,0.3025466065553468,1,0.9879437374413813,0.9376876876876805,0.7769784172661778,0.4369959010974378,-0.019841269841273435,0.13196659073652106,0.19143876337692944,0.10912879281155985,0.025217081003918507,-0.01103060452038962,0.008618438234521575,0.13023554211346022,0.19637564569395827,0.15325877362128404,0.17802117561153286,0.1172245561729175,0.00904607751187081,-0.026271627799321795,-0.12450572320499831,0.006997994713334114,0.015917247744052263,0.017564488196153295,0.014703536596482636,0.014092152037188312,0.012083086470391222,0.012093571363464182,0.013498726756903959,0.014422999017611593,0.012713973202077669,0.009438364365557584,0.006345944231762772,0.0035313816845807004,0.0012270580230996466,-0.0006469328228972195,-0.002059655854070135,-0.003013191193896692,-0.004051970346064053,-0.004820393717408408,-0.005826952875763874,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.5833333333333334,292.65
1566241200,0.11130486957006269,1,1,1,1,1,1,0.9769173492181387,0.9769173492181387,0.9769173492181387,0.9769173492181387,0.9769173492181387,0.9347786482054743,0.9347786482054743,0.9347786482054743,0.9347786482054743,0.9347786482054743,0.9357962697273756,0.9357962697273756,0.9357962697273756,0.5192118226600593,1,0.9865016872890755,0.993199848885524,0.7766131673763423,0.6092820884698955,-0.005378271782004895,0.07582861762328186,0.19245546629409338,0.11786038077968808,0.025912278616421647,0.019264641127252125,0.0007370748657447024,0.1115895899644217,0.19634161832577823,0.14740602671636727,0.1608959785322901,0.14346718093532052,0.006822523423993809,-0.000707839320478576,-0.10331868946170952,0.005964530605735158,0.014883989794290987,0.017681922075160457,0.01459553044627282,0.014282752807708177,0.012379357738948998,0.012043371008106013,0.013503485431805509,0.014653937373598757,0.013166389502699055,0.009988775377069194,0.006857909804010947,0.004071813213098212,0.0016931274184046,-0.00017981486965759535,-0.001630272285122554,-0.0026152463855903313,-0.003652995775464515,-0.00441029419346527,-0.005391911747956,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.625,292.62
1566244800,0.08971068741374211,0.5270270270270021,0.9403747870528065,0.9647710115752361,0.9736346516007512,0.9736346516007512,0.9736346516007512,0.9508562918838108,0.9508562918838108,0.9508562918838108,0.9508562918838108,0.9508562918838108,0.9134562716815446,0.909273091637792,0.909273091637792,0.909273091637792,0.909273091637792,0.9106886657101572,0.9106886657101572,0.9106886657101572,0.6154662623198899,1,0.9847908745246996,0.9932279909706481,0.7732712765957348,0.663695781342831,0.08885864281547318,-0.003863716192485933,0.1954615063343963,0.14039926451273477,0.054017965525605005,0.05268513284340859,-0.0020590253946501935,0.09653465346534285,0.1816496356659285,0.13121240899018183,0.15204700387932135,0.16327314636956847,0.02977276240531368,0.011728983091207512,-0.0763669964126581,0.004269647557514383,0.013187536321060926,0.016955905757053844,0.013806703585957642,0.013738306042684306,0.012009119672435675,0.011322892401755597,0.012822260394944704,0.014141316306905497,0.0128741211727567,0.009857315851571463,0.006687300827645501,0.003914742033909018,0.0014715218463549325,-0.00040322550013906845,-0.0018995558860064883,-0.002913091534771977,-0.003940431560675947,-0.004694465285012416,-0.005656969655534473,0.5833333333333334,0.6129032258064516,0.14285714285714285,0.6666666666666666,292.32
1566306000,0.07413816724005073,,0.7870129870130014,0.8421052631579051,0.9073446327683679,0.9073446327683679,0.9073446327683679,0.888143176733768,0.8853313477289426,0.8853313477289426,0.8853313477289426,0.8853313477289426,0.8853313477289426,0.845144835124775,0.845144835124775,0.845144835124775,0.845144835124775,0.845144835124775,0.8475609756097351,0.8475609756097351,0.6781234728782712,0.6499999999999573,0.942124844977259,0.9619706136559971,0.7526315789473577,0.7047184170471721,0.1864406779660952,-0.005261311820418113,0.19305314345258284,0.16785474108943554,0.08280334206259377,0.05951297223485974,-0.013194849239578144,0.06370892708485898,0.1734036574294191,0.14783586284428996,0.15222058989715825,0.1879168301294576,0.06015659812845642,0.016327751196167695,-0.04971479700257675,0.002071380502103586,0.010906400063875187,0.015446194674787412,0.012442540862999946,0.012576564656499164,0.011056677806799935,0.010069138353291112,0.01154123085170656,0.012962793981032172,0.011965644283742262,0.009099308260945462,0.005924279408242556,0.003156863553688112,0.0006621753080101609,-0.0012170501077894864,-0.0027667715093932367,-0.0038106034123568363,-0.004814400809085641,-0.005583974536379933,-0.006529639219354445,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.375,291.77
1566309600,0.06408778743673338,,0.2378640776699188,0.5318673127096631,0.763465160075337,0.763465160075337,0.763465160075337,0.7608123354644474,0.7431124348473375,0.7431124348473375,0.7431124348473375,0.7431124348473375,0.7431124348473375,0.7059573692840053,0.7059573692840053,0.7059573692840053,0.7059573692840053,0.7059573692840053,0.7105451936872114,0.7105451936872114,0.7105451936872114,0.09225092250926958,0.8103315343099577,0.8759398496240594,0.7383360522022862,0.6826923076923068,0.3256006628003274,-0.02676399026764531,0.18042477146195424,0.17211123110150695,0.09495586380831789,0.042319037894255285,-0.02169687417914734,0.031099169030200713,0.1414462081128709,0.173274234589178,0.1534806546496683,0.18293852328017568,0.09833146474971532,0.008055853920512224,-0.04075642111205624,-0.0010688157293103386,0.007451131687242823,0.01275491540923602,0.010104023776864188,0.010281893004114629,0.008960905349793845,0.00771343654059675,0.009132158779149122,0.010617347457196176,0.009886716963877095,0.007155193914451849,0.004007439795763325,0.001237293799022271,-0.0012981334509111922,-0.003190519737844969,-0.004797275091449591,-0.005879831356411181,-0.006857821470304444,-0.007655855172911883,-0.008585733882030391,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.4166666666666667,290.71
1566313200,0.05861517014528772,,-0.492813141683732,0.3810131971051858,0.7246212121212268,0.7261770244821242,0.7261770244821242,0.7261770244821242,0.7062546537602272,0.7062546537602272,0.7062546537602272,0.7062546537602272,0.7062546537602272,0.6698852249954366,0.6698852249954366,0.6698852249954366,0.6698852249954366,0.6698852249954366,0.6750358680057271,0.6750358680057271,0.6750358680057271,-0.5818639798488823,0.5724982981620257,0.65820105820106,0.7406076445606014,0.6208393632416755,0.34019384946750586,-0.0573977444874626,0.09137782870237765,0.15075210390298732,0.07516097077760953,-0.0021581099500284084,-0.034529240978850906,-0.014895431064750997,0.10523523169437321,0.17106341143699488,0.13141745247717074,0.15661368152142718,0.09891125041240034,-0.004815788696195256,-0.038748727231591396,-0.0021622889037585273,0.005578716809351423,0.011523819872165124,0.00950597903477717,0.009590589096481916,0.008430791695498565,0.0070120185257349235,0.008348059315684749,0.009835367647572542,0.009366125093645483,0.006783309964121052,0.003706181862546732,0.0009375798711331367,-0.0016293758225918197,-0.003538010190951603,-0.00519387542104872,-0.0063240146711489795,-0.007272284207964552,-0.008110411909128385,-0.009013902471105744,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.4583333333333333,291.825
1566316800,0.05648284465553388,,,0.3418475947211699,0.6581158779301246,0.7088512241054665,0.7088512241054665,0.7088512241054665,0.6891288160833746,0.6891288160833746,0.6891288160833746,0.6891288160833746,0.6891288160833746,0.6531244306795225,0.6531244306795225,0.6531244306795225,0.6531244306795225,0.6531244306795225,0.6585365853658325,0.6585365853658325,0.6585365853658325,-0.866495507060357,0.38778947368422956,0.5676146256529397,0.7546517371974384,0.5907044299201187,0.4594735470419584,-0.06158357771261147,0.020001521028217617,0.1378031005697622,0.070587510017877,-0.013575688724797308,-0.017153111310500124,-0.03342942396196891,0.07718014722485433,0.16240367273323297,0.11763597301269924,0.13190872872147485,0.11708085991212669,-0.013330173588484762,-0.02015280380568296,-0.0025409718845645305,0.004027972427995332,0.010559162543259854,0.009362182879044193,0.009173812315876188,0.008154715937800271,0.006648170923547399,0.007905285587620792,0.009326812153800225,0.009127134399221644,0.006725551427091816,0.0037129250922411754,0.0009441189477230031,-0.0016473741628903326,-0.00358668687850975,-0.005276327832279972,-0.006456808962752317,-0.007388413783460097,-0.008264737007693899,-0.009136115321911886,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.5,291.54
1566320400,0.05633987915001626,-0.19544592030355767,-0.451487710219877,0.5221465076661225,0.7176648213387133,0.7887005649717616,0.7887005649717616,0.7887005649717616,0.7680565897244811,0.7680565897244811,0.7680565897244811,0.7680565897244811,0.7680565897244811,0.7341610370640681,0.7303698305702166,0.7303698305702166,0.7303698305702166,0.7303698305702166,0.7345767575322646,0.7345767575322646,0.7345767575322646,,0.11505437893531423,0.4961783439490426,0.7401872228608957,0.571365444100747,0.4923384410393026,0.012749796545797443,-0.06718197516651658,0.13442103177224118,0.08530716830197815,0.00678300191314829,0.008611818231052615,-0.041189002739172365,0.057619025756390885,0.1435366769590214,0.09763870224610893,0.11945542380324592,0.13269400802556897,0.005737061416749123,-0.011028662883751927,-0.0011946728219082608,0.004102795568683776,0.010969355204244689,0.010640786850029801,0.01014483479691661,0.009303231310978257,0.007785247827069611,0.008879058659520711,0.010223438542497451,0.010324178555308232,0.008150586636761836,0.005181295838166767,0.002413297992265975,-0.00019364359294745455,-0.002169608117604734,-0.003888435784193361,-0.005110606464414464,-0.006027990602084907,-0.006938568575735516,-0.007775828872117102,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.5416666666666666,291.77
1566324000,0.05690285396991612,-0.10377358490588195,-0.7542043984476472,0.4129870129870101,0.5648267008985846,0.7446327683615803,0.7446327683615803,0.7446327683615803,0.7270693512304061,0.7244973938942392,0.7244973938942392,0.7244973938942392,0.7244973938942392,0.7244973938942392,0.6877391145927965,0.6877391145927965,0.6877391145927965,0.6877391145927965,0.6877391145927965,0.6926111908177632,0.6926111908177632,-0.5366120218578908,-0.1756653992395445,0.536292741451718,0.7145949846653434,0.5839885632594681,0.552972611890443,0.12254949299854911,-0.044727656465622934,0.14944480731547793,0.12701932214126987,0.049371792603074116,0.03001460169811998,-0.037400181946833144,0.037964004499434933,0.14638609332113184,0.12358158088377391,0.1292695360862246,0.16502037714995854,0.04326848730398947,0.0016009314510228023,-0.001645989365960557,0.0024944257046481365,0.009524136222438032,0.010084757875479501,0.00924052369790132,0.008610618794427025,0.007105776848501332,0.00794522897490082,0.009261588499481888,0.009671431021667752,0.0077446063170136335,0.004783984144227065,0.002009253110390724,-0.0006122740674797941,-0.0026409010348182184,-0.004384433422903565,-0.0056523186714515184,-0.006557721748963225,-0.007505724748667848,-0.008309873649305691,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.5833333333333334,291.24
1566327600,0.057102950929447616,,,0.007281553398031049,0.3902348117778438,0.691902071563083,0.691902071563083,0.691902071563083,0.6893569010906107,0.6723752792255837,0.6723752792255837,0.6723752792255837,0.6723752792255837,0.6723752792255837,0.6367280014574317,0.6367280014574317,0.6367280014574317,0.6367280014574317,0.6367280014574317,0.6423959827833261,0.6423959827833261,-0.5046728971962571,-0.2732474964234528,0.48405797101448744,0.6447574334898167,0.5860292012596573,0.547390841320547,0.24922084900590424,-0.059851180847628416,0.14235637779941235,0.13514548238896795,0.06424982053122186,0.01698766500756954,-0.04248152430747976,0.009211091490475054,0.11794697484703809,0.15026564110696583,0.1328998319573278,0.16265122531278675,0.08177794881662015,-0.004713138601190714,-0.0020752989643542286,0.001037935572466585,0.007948732620014906,0.009416518853350988,0.008208273731189037,0.007838206404607265,0.006350223559126344,0.006865451736567524,0.008199411289757966,0.008898323510899588,0.007232622615696204,0.004260361236673412,0.0014657946047771774,-0.001154660410825738,-0.0032430432377794373,-0.005007116495966561,-0.006315123405888458,-0.007219329531511541,-0.008202720568085216,-0.008979401499113457,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.625,290.84
1566331200,0.0561658785304644,,,,0.010642826734771127,0.5598484848484795,0.5623352165725002,0.5623352165725002,0.5623352165725002,0.5443037974683267,0.5443037974683267,0.5443037974683267,0.5443037974683267,0.5443037974683267,0.5113864091819744,0.5113864091819744,0.5113864091819744,0.5113864091819744,0.5113864091819744,0.5190100430415774,0.5190100430415774,-0.30944625407168536,-0.46306818181819154,0.42004504504503637,0.5229858898497819,0.6448931116389442,0.5449229133439544,0.2957306877716974,-0.06978233034571546,0.07449581561256435,0.13276026743075064,0.061075987116779196,-0.012512347711564953,-0.04301075268817722,-0.023694837736588426,0.0942746448557863,0.15927435467113704,0.12151583875923144,0.14667685255920082,0.090803259604185,-0.010243463625552174,-0.003415201862108752,-0.0013682019882356078,0.0052981398033167485,0.0076305997959028385,0.006063660234139005,0.005945883450096562,0.0044803281293251465,0.0046540510015702944,0.006039109867667028,0.0069944274362762566,0.0055360283027017535,0.0025888724540306975,-0.0002418482071743837,-0.002853113313709664,-0.005014619380138546,-0.006789806278880897,-0.008141123051676986,-0.009063824582726771,-0.010071681732624564,-0.010824819694312024,0.5833333333333334,0.6451612903225806,0.2857142857142857,0.6666666666666666,290.05
1566392400,0.0536034172544646,-0.17470881863560905,-0.5457875457875199,-0.573149741824418,0.22179650915283466,0.5957540911101291,0.6557438794726942,0.6557438794726942,0.6557438794726942,0.6366344005956579,0.6366344005956579,0.6366344005956579,0.6366344005956579,0.6366344005956579,0.6017489524503339,0.6017489524503339,0.6017489524503339,0.6017489524503339,0.6017489524503339,0.6079626972740073,0.6079626972740073,-0.5064027939464628,-0.6776556776556814,0.1502782931354263,0.3533101045296039,0.5983843046739674,0.46900826446280064,0.36224071252782264,-0.09144911677349243,-0.012278697886922707,0.10311540149187826,0.04156908665104986,-0.036503466204511614,-0.038372210441285026,-0.053121364870107435,0.0553864881314623,0.13965551375964713,0.09806498722160906,0.1126488461133115,0.09962185421827585,-0.025565473611234735,-0.001467304807814577,-0.0003520844544691485,0.005997076458622147,0.009039553682861568,0.007257977718492435,0.0073595192568245375,0.005971695844830704,0.005831148310566554,0.007251667550853171,0.008401479327203502,0.007141771632765022,0.004285459389110213,0.0014205363662066037,-0.0011629010123346607,-0.0033930636499995975,-0.00516673202651834,-0.006553519194412235,-0.007506300626055415,-0.008513272544403087,-0.00925604268523105,0.5833333333333334,0.6774193548387096,0.42857142857142855,0.375,292.48
1566396000,0.04911669938695695,1,0.28384279475982166,0.012048192771102695,0.511073253833054,0.7111222949169607,0.7838041431261786,0.7838041431261786,0.7838041431261786,0.7632166790766692,0.7632166790766692,0.7632166790766692,0.7632166790766692,0.7632166790766692,0.7294139127259185,0.7256330843504963,0.7256330843504963,0.7256330843504963,0.7256330843504963,0.7299139167862021,0.7299139167862021,-0.13289349670122574,-0.4983642311886416,0.021367521367514186,0.33730064270410876,0.6106293706293626,0.4761783439490359,0.4148961008638725,-2.886579864025407e-15,-0.0724549992436857,0.1169135802469099,0.07173836595943839,-0.001310759148012819,0.0009219422249495679,-0.045872442839954175,0.048769809999121616,0.13181763695208737,0.08861506677487974,0.11002289941870269,0.1234450388945374,0.0014336288364165117,0.0007662244163314379,0.0010841989783675304,0.007152570651490818,0.010785280034741072,0.008926600157701204,0.009209453719892374,0.00796426081831795,0.007512041893791004,0.008955727986205291,0.0102486658210199,0.009189134999069055,0.006485957313891506,0.0035913610427648563,0.0010262444310578708,-0.0012593278252028518,-0.0030310075193987723,-0.004458265187524764,-0.005436390485586909,-0.0064316659178545715,-0.007170054967031578,0.5833333333333334,0.6774193548387096,0.42857142857142855,0.4166666666666667,292.54
1566399600,0.04243960042924755,1,1,0.7831325301205032,0.8909090909091006,0.9191270860077092,0.95254237288136,0.95254237288136,0.95254237288136,0.9328859060402532,0.9300074460163563,0.9300074460163563,0.9300074460163563,0.9300074460163563,0.9300074460163563,0.8888686463836537,0.8888686463836537,0.8888686463836537,0.8888686463836537,0.8888686463836537,0.8906025824963899,-0.010933557611456646,-0.23954372623573095,-0.09744408945687544,0.39243864691576014,0.5864527629233434,0.4975562072336186,0.47567442932902004,0.10880110880110427,-0.041753035238379366,0.13788714467543106,0.11735595616825245,0.045419468636307636,0.027540650406499667,-0.03589988081049167,0.035382907880129766,0.138973647711508,0.11766012587930041,0.12345118844018965,0.15807981952691752,0.0413459817433286,0.0032491365651813094,0.003001504599286621,0.008804945420280945,0.012901938881354087,0.011144179366472265,0.011584749594403436,0.010521040778874054,0.009809032725034047,0.011220789813305416,0.012598967297762222,0.011787530270733296,0.00923300581702447,0.006346059589496919,0.003796507831569627,0.001472531564288899,-0.0002959686427834808,-0.0017674348124316517,-0.0027700204792684355,-0.0037389712212393825,-0.004488977670379017,0.5833333333333334,0.6774193548387096,0.42857142857142855,0.4583333333333333,292.29
1566403200,0.033176019630388964,1,1,0.8726333907056785,0.9101941747572786,0.9448378680581422,0.9721280602636528,0.9721280602636528,0.9721280602636528,0.9691613388491682,0.9493670886075651,0.9493670886075651,0.9493670886075651,0.9493670886075651,0.9493670886075651,0.9078156312624974,0.9078156312624974,0.9078156312624974,0.9078156312624974,0.9078156312624974,0.9092539454806032,0.3631578947368448,0.05050505050504661,0.05825908156271886,0.4470824949698158,0.5802171290711613,0.5462026804608473,0.5163861824623508,0.26521939953810114,-0.01354076634975998,0.16218611521417747,0.15530479292693777,0.08916429041455975,0.043291341731649835,-0.01368455466816454,0.033150892181726066,0.13282247765005972,0.16236631515967015,0.14501280542672834,0.17263288900533502,0.09485658369518246,0.003228802260787164,0.0026599017742175673,0.00813230473542483,0.012710524516563704,0.011228619939149904,0.011709702170006518,0.010823312426033087,0.009893441548821795,0.011256335360395189,0.01268913021183451,0.01212257608043568,0.009700698139940019,0.0068495083889866405,0.004306901036791629,0.0019535003855339845,0.00017929481408851075,-0.0013401310704897298,-0.002375182479903737,-0.0033161247295914677,-0.00409004409904666,0.5833333333333334,0.6774193548387096,0.42857142857142855,0.5,292.74
1566406800,0.020696390380351204,1,1,0.8881239242685455,0.8881239242685455,0.9446573009791606,0.9753787878787972,0.9755178907721374,0.9755178907721374,0.9755178907721374,0.9527177959791309,0.9527177959791309,0.9527177959791309,0.9527177959791309,0.9527177959791309,0.9110949171069229,0.9110949171069229,0.9110949171069229,0.9110949171069229,0.9110949171069229,0.912482065997112,0.5195530726257045,0.27077223851415444,0.032394366197177504,0.44863563402888795,0.5221421215241933,0.6229187071498457,0.5408664582402773,0.3265404210323857,-0.009190120620336972,0.11430356027482635,0.16508140281262462,0.0971535333553093,0.02625419761879888,-0.00524983594263162,0.011689788492149189,0.11896845349119767,0.17877390581298225,0.14132777198470214,0.1643400595434954,0.10977871183087595,0.0029027534852971368,0.0022601026646083713,0.007187092289899592,0.012164645089248747,0.0111739202269786,0.011588794630902555,0.010846604555690734,0.009775357075710494,0.011067558730827686,0.012503147735624158,0.01217514617353842,0.009893765109606515,0.007112940272127609,0.004576852362043279,0.002198648230336279,0.0004129088495522698,-0.001149438769713971,-0.0022268370020517687,-0.0031376904571211598,-0.003947687767415131,0.5833333333333334,0.6774193548387096,0.42857142857142855,0.5416666666666666,292.585
1566410400,0.004149203307406424,1,1,1,0.8950086058520161,0.9480630055342878,0.9730207872622825,0.9770244821092355,0.9770244821092355,0.9770244821092355,0.954206999255377,0.954206999255377,0.954206999255377,0.954206999255377,0.954206999255377,0.9125523774822175,0.9125523774822175,0.9125523774822175,0.9125523774822175,0.9125523774822175,0.913916786226666,1,0.33844580777093314,-0.004753199268734298,0.36550450242437926,0.4846353202517506,0.6532569435795181,0.5348942427327157,0.4348909657320794,-0.005255201209418581,0.06123800066203278,0.16082111436949886,0.09941134400615881,0.02162466131587948,0.0161220877385988,0.00004602144599230584,0.09838582513796901,0.17547055251972932,0.1327974163653558,0.14557261719542347,0.1307084631605404,0.0025198402524957957,0.0020227657283498402,0.0062186064442129076,0.011559475180457711,0.01120841807813012,0.011414103433279218,0.010798257329559687,0.009657844662074208,0.010884048861112076,0.012262785782244188,0.012180410472979753,0.010068394036245818,0.007351575541085232,0.004819730623453453,0.002422609247200282,0.0006114443931701042,-0.000979839200203646,-0.0021023672837923767,-0.002995670481644495,-0.0038401214627950316,0.5833333333333334,0.6774193548387096,0.42857142857142855,0.5833333333333334,292.31
